iteration,n_signaling_actions,n_final_actions,full_information,with_signals,Agent_0_Initial_NMI,Agent_0_NMI,Agent_0_avg_reward,Agent_0_final_reward,Agent_1_Initial_NMI,Agent_1_NMI,Agent_1_avg_reward,Agent_1_final_reward
51,6,9,False,True,0.4995006132413009,0.2369920624072884,5.849,6.17,0.7170220730314293,0.4244755332977488,6.1564,6.43
51,6,9,True,False,,,6.7024,6.83,,,6.9547,7.1
51,6,9,True,True,0.6546996930479627,0.4074247242786601,6.7236,6.43,0.715022264236544,0.4403353670357402,6.7038,7.28
52,7,6,False,False,,,6.0801,6.04,,,7.6902,7.81
52,7,6,False,True,0.6682153658163476,0.447221586707649,5.9201,6.1,0.7316783654843585,0.5363373256032391,7.7404,7.7
52,7,6,True,False,,,6.1782,6.39,,,7.6677,7.88
52,7,6,True,True,0.8180828400431975,0.4423681306057691,5.9589,5.98,0.7193499921435315,0.411420422645338,7.3664,7.36
53,9,5,False,False,,,6.3523,6.35,,,6.2547,6.56
53,9,5,False,True,0.9,0.6285344769944432,7.2992,7.14,0.9,0.6642137445093448,5.9834,6.15
53,9,5,True,False,,,6.9787,7.33,,,6.2937,6.47
53,9,5,True,True,0.7824097432943551,0.5164883268060756,7.3828,7.55,0.7425897298933436,0.4648877954439707,6.2954,6.57
54,9,9,False,False,,,5.9852,6.26,,,6.354,6.9
54,9,9,False,True,0.5914216277533727,0.4695386680791485,6.3284,6.58,0.611266523798899,0.6093604391888859,7.013,7.09
54,9,9,True,False,,,6.4928,6.79,,,7.9114,8.14
54,9,9,True,True,0.6099438255290127,0.4592864898057089,6.5654,6.62,0.6564503820293466,0.3968747058449706,7.4235,7.46
55,8,7,False,False,,,6.9466,7.36,,,5.9031,6.14
55,8,7,False,True,0.5232436660273908,0.6810937132907243,7.0708,7.46,0.653152728744104,0.4719718292985094,6.4098,6.42
55,8,7,True,False,,,7.5541,7.58,,,6.6972,7.08
55,8,7,True,True,0.7359804133293876,0.4362662168541539,7.3779,7.48,0.6937290355297517,0.4493406148318126,6.3888,6.33
56,3,8,False,False,,,6.2167,6.55,,,6.4003,6.37
