exploration_rate,exploration_decay,min_exploration_rate,mean_final_nmi,std_final_nmi,mean_reward,std_reward
0.9700320556685054,0.8184388884893404,0.0015766983835697806,0.36829410850520533,0.30606898491569606,0.5840099999999999,0.14251170092311718
0.9906533286033891,0.8917256146037522,0.0004447588828721484,0.4201592788617387,0.3313174133555773,0.49865499999999996,0.13721693035117785
0.9964407407168296,0.9781169720753382,0.001153318465875634,0.492982293069484,0.34418694822576307,0.7169249999999999,0.16894345762710078
0.9964410017181622,0.835872397996734,0.04800429757753105,0.3277732873521269,0.2515653068288736,0.70539,0.16414419849632214
0.5074100975471364,0.9832121961386002,0.0016071235063208292,0.4626712088697518,0.35335398296639475,0.7001475,0.16702887323379154
0.5071706894525685,0.5126393902009573,0.04882935500126524,0.3582174479387963,0.23080234191255963,0.7138725000000001,0.1529290685048137
0.5027626572936753,0.5256723062126986,0.049342467168430326,0.3412088278202329,0.24061286437741639,0.7044575000000001,0.16135723393684584
0.5186096704431125,0.6161674231809854,0.049959096491949594,0.3687333207174916,0.24557807497934703,0.7282275,0.15392018871398905
0.5063401123743625,0.5997245361134076,0.04942005284997186,0.34836411256077016,0.24126534291208176,0.7160725000000001,0.15564459031315542
0.9986717366280041,0.944225387392202,0.021555260707317454,0.4336823635527727,0.3117841615988553,0.7373075,0.1667533033968143
0.504929579462585,0.9729734540217837,0.0001994334348975058,0.4336604180305481,0.34502385531398627,0.56397,0.13585078799918682
0.9976461429984532,0.9805828477324336,0.002583111144750034,0.5106852880478,0.33592005259778335,0.75438,0.1689424845916503
0.9934634281866903,0.8500103899939427,0.04879862794719046,0.3518770174569477,0.2593109003925072,0.7179025,0.16124266415483837
0.9935053402915623,0.9826744370223315,0.003084989893602231,0.46962086635742933,0.33160836656292414,0.7337100000000001,0.17218038041542363
0.9761969281983855,0.9138533966422056,0.0003807428333479247,0.46929157197510385,0.34119095231008795,0.514595,0.13754969456527338
0.5001202350111871,0.9538419601738621,0.0011831094993934813,0.39922465971068677,0.3271375003719787,0.59198,0.15591631441257195
0.9939687901052225,0.9766352488721828,0.000666802212011164,0.471962332436416,0.3541844455710696,0.68369,0.15854729231368161
0.9810660850749378,0.9836980529512491,0.0014961337760286747,0.4641009755689427,0.34131194275373666,0.7254999999999999,0.17270779513386186
0.9990518398372233,0.8824770431885396,0.04856311740309353,0.3102888801566497,0.2425844211174508,0.6824775,0.16104584981846007
0.9955309113085549,0.9208768510594612,0.0008179793274143645,0.4403643266323106,0.32017043173112336,0.5864775,0.1389971429337668
0.9997177449916632,0.9488459648958377,0.0004562496745820045,0.4657828488489335,0.35525745906801887,0.5909675,0.13506384673090724
0.9923679934289555,0.9607829240977294,0.0003356021545512068,0.4817989060928072,0.3221567530583275,0.6270625,0.14713261821822518
0.9995451445070997,0.7907288041436829,0.04719120535440086,0.3557214859028977,0.24452231973670288,0.7226325,0.1526365902847348
0.50127784081212,0.9821522031209176,0.000349719896255657,0.45738478772721813,0.3301950462492923,0.64331,0.1522830223629673
0.9905854918474146,0.7602137130028911,0.00460124085366937,0.3213125790374509,0.24382770948360957,0.6858025000000001,0.15091050243024837
0.9898972499108126,0.9525944639741017,0.04948607146447063,0.360347128951134,0.2791602344136166,0.70863,0.16959731896465818
0.9737355962777707,0.9631418543881782,0.0005578825497869478,0.45090414924598704,0.3525318718906446,0.6349075,0.15193722451641006
0.5214204847324975,0.638394711375348,0.049188348501860935,0.3511942334561827,0.23339513294845088,0.7142975,0.15284273860327813
0.9975114805869274,0.9089601469541183,0.0005080956518433434,0.4705798934705173,0.3420121758838366,0.5372475,0.14297284705058508
0.9665328625153123,0.9818006075387091,0.00027853106078308825,0.5047138154953462,0.33351884777813073,0.7152775,0.16080400101909778
0.9940803504635142,0.9490603679246271,0.0004541659615233785,0.4574522724914054,0.32175853592040693,0.5827549999999999,0.13929195050325055
0.992495633941505,0.8975962424311946,0.001102967950676226,0.44358361193077883,0.3144001659566816,0.5746625000000001,0.12990768777770623
0.9651978422949432,0.9376843826142325,0.00016876982343992934,0.4970137025746018,0.33704374041997764,0.5223475,0.13661907075423257
0.9675648708908733,0.9363862232021816,0.00030133726167209116,0.4704080779386737,0.3471696695104001,0.53599,0.12911378663798845
0.9656011227222094,0.9784817307625975,6.274376220335999e-05,0.467932342261115,0.3363519127487226,0.6806975,0.1624227731685123
0.52894246887072,0.5016312697326024,0.04911113684470775,0.35023372203958225,0.2409196654659815,0.7159675,0.1605165340198635
0.9897289651081664,0.9055213813052901,1.7765782358603046e-05,0.45145119111164606,0.3585314388726486,0.45698,0.12945005639241722
0.9966351670046105,0.5832868055357825,0.048730965715623985,0.34078178469019976,0.24634370192094038,0.6941675,0.16596453896465352
0.507014823669311,0.7111041104031726,0.00457918869364169,0.3177161622586268,0.2312510164932173,0.70174,0.1642978466079212
0.9922040108455417,0.9128454270108843,0.000167555809756953,0.46213974722781015,0.3412983683033293,0.486375,0.12810134415766292
0.9837658416049082,0.9836448789469563,0.0010259855279958544,0.47788060223034295,0.34295326070711646,0.7243875,0.16871176187139414
0.9878316206400201,0.9848913548257381,0.049584448746793644,0.3565384221254948,0.28106057531364187,0.6962725000000001,0.16174514519375843
0.9970447878006539,0.6439320034439915,0.0476886190243597,0.36062579452937954,0.22515934219146305,0.7221275,0.15263135324614663
0.9989136778084247,0.9413123304085471,0.00032906660066364126,0.4884477667416093,0.3566437268045164,0.5639949999999999,0.14307626454097827
0.9451423169643043,0.7430330139788341,0.04975089780791031,0.34507985638234856,0.24922154069019034,0.7075325000000001,0.15617727169389917
0.997208387204042,0.9405169822837072,0.001001794491363123,0.41276475736078583,0.3308977206488304,0.605955,0.14375679279602754
0.5081788598858528,0.9822337490912416,0.0010476568839151103,0.48975285640816146,0.33069505398842347,0.6885050000000001,0.1568394082333901
0.9994861092232132,0.9744647545138061,0.0010233852843142325,0.5019686044958813,0.33598209163769394,0.7094875,0.1590367444767089
0.5250786524283563,0.9788235159492801,0.0013440895691837656,0.4829802848006496,0.34826710434872504,0.68521,0.16618996931223015
0.9855384650117763,0.5260932956147863,0.049883643903517016,0.3519909260332863,0.2409242384739334,0.7101999999999998,0.15318884587332068
0.9791260888295925,0.9581498617250753,0.00029763715734555397,0.5006382704401608,0.3574448418268311,0.6062625,0.1446943842854656
0.9788222641501909,0.9228249604317647,0.00041017477930670464,0.4457160715418152,0.3402084868917923,0.521895,0.13024618602861276
0.5150458682981796,0.9849715616492875,0.00018260844410922244,0.47227078099678166,0.34434406802972617,0.6685424999999999,0.16020141055480755
0.9550563544566619,0.9704873384933597,0.00011593047850970709,0.4522298246088194,0.34630289274829845,0.6412925,0.15424053680453137
0.9997471360431943,0.955707584091349,0.001142060154354141,0.4436825136848298,0.34064299338977405,0.6403675,0.15033189513123954
0.5074434739383767,0.9116543169394684,0.0032505913375363744,0.37617662414335556,0.28254942207115896,0.6639400000000001,0.15335515609199452
0.9966668392418512,0.6653974419603481,0.04904872948274856,0.33454639908610956,0.24461578978663806,0.7000725,0.15970171725360377
0.99478059147125,0.9669052355414773,0.00011714763417826627,0.4783454917448986,0.33063939951326565,0.6149275,0.1514325130008414
0.9993666527096162,0.8995177362278609,0.0007248071941804882,0.4089426281495568,0.32877536912040284,0.5301425000000001,0.1368674210458793
0.9588915743171156,0.7071530590571333,0.04992226267903366,0.2989444757281254,0.22934098104670134,0.6784975,0.1455590816258127
0.5037689763465617,0.8832961593111726,0.0016566895845486766,0.2911652030492167,0.27038631355747134,0.57282,0.13707159662016052
0.5122107229815677,0.6831777268049967,0.04952000740786844,0.3397305326720276,0.2328401065105876,0.7030300000000002,0.15613987030864346
0.9953779233026322,0.9799387668758408,0.0016591628416799402,0.48672003931578656,0.3366323251385982,0.7304775000000001,0.16858193332546048
0.5113154276119986,0.9421386070257192,0.04155146487572941,0.37296861168480056,0.2881106289946781,0.7201525,0.17736674010013825
0.5068040160247331,0.5373310804410494,0.04953151196377933,0.3634296482067521,0.24462747904423016,0.7185775,0.15726214656982782
0.5066723219396925,0.8132281389178734,0.04980305491662118,0.3135504244311333,0.22239797221519042,0.6882725,0.14779250486323722
0.5013280914562716,0.9731676298864365,0.04736722769608301,0.33872932822888074,0.2738715648585643,0.6989599999999999,0.165163959143634
0.9942703155459138,0.6189738988503675,0.049809461829736584,0.3329739166703956,0.2259972940023559,0.7012975,0.14679488323422585
0.5067086074681924,0.6954537478718317,0.00043040592482043185,0.18527406714614147,0.26342328336970655,0.3877875,0.10684995832357634
0.9954444054577408,0.5005809977331999,0.0011545288679726709,0.2610543351447422,0.26326207695233955,0.49691500000000005,0.1188530091120961
0.9886947868870155,0.7580408630134796,0.04948103422674983,0.30714675796627766,0.23510981327655092,0.69001,0.15511371602795157
0.9957448308381192,0.9619777868505619,0.017065573614596555,0.42810953399831997,0.3093033808365606,0.72897,0.16503323634953052
0.9991428246052734,0.9392656042802525,0.020159157768161864,0.408900472551785,0.3155588111356593,0.7224324999999999,0.1793549321701246
0.9975396266018599,0.9803415117631693,0.01354043032825634,0.4385937300039111,0.3439912319101201,0.7298249999999998,0.18505143710601116
0.5026834781790923,0.7721862278399136,0.049899689103608376,0.3682906008587567,0.25111367069612583,0.7223225,0.1549867808677566
0.5156203032164848,0.9803821827337746,0.0006389133806037341,0.515253255759545,0.3409731129023706,0.6660624999999999,0.15318611178481553
0.9705649005193033,0.9819767581293879,0.0005734083491045484,0.4930171448106273,0.33862725751709827,0.7299825000000001,0.16348084274235317
0.9979763744926096,0.9199687429040193,0.001046899020772857,0.4573686544759566,0.3288623864159404,0.59914,0.14727473612266292
0.5108927093209645,0.5879530236471104,0.049474011543063405,0.3225720684575458,0.23199836330855922,0.69389,0.15438519326671193
0.9858819954383746,0.9717162919936784,1.7038610263181435e-05,0.48645176348803004,0.3444450998462639,0.6533025000000001,0.16034101079807997
0.9929689989794854,0.915371609546739,0.00020374479674823982,0.4520211872250556,0.33500004283980733,0.4851875,0.14328653493524784
0.5185303052298079,0.9619781525472328,0.00043472705350441356,0.43987611974557594,0.3413434209110865,0.5548275,0.13542449554548838
0.9991802765536622,0.9039656677552796,0.01905385949602172,0.3955137715763709,0.27833030585099683,0.7200875000000001,0.16869550555290438
0.9934998538621506,0.9786593426050958,3.4057328760978005e-05,0.5173925819043484,0.32419434400397074,0.7095474999999999,0.1549858348164438
0.52940145066593,0.9806541390966919,6.088933531914754e-05,0.4800832436024832,0.33812183173025795,0.633415,0.146964214266603
0.5499881968216627,0.9416911750760938,0.00025031712184654946,0.4095231373657927,0.3262703708451194,0.47639499999999996,0.12357606554264464
0.533966599198323,0.9830528366641563,0.0009884120076375515,0.45865487497932833,0.3243144660453672,0.68523,0.15968453932676138
0.9463107989619783,0.9841822464102981,0.00026467001084822813,0.45359325336806583,0.332705507805346,0.7053575,0.16208410916480986
0.5359506952836188,0.7970268459899554,0.002193189601590246,0.2964237306970866,0.2428501458328558,0.5918975,0.13779120343385495
0.5117959017991635,0.7243618117166349,0.04976709759554949,0.32556657735084343,0.24381587217266718,0.7127899999999999,0.16160265591876885
0.9990630428197201,0.982454510482995,0.00028458907662438085,0.48748164270502964,0.31736512292184277,0.7206950000000001,0.15680504448199362
0.9950792939204667,0.9723587489068419,0.000562635352435903,0.4949236996478043,0.32598854806661476,0.6873724999999999,0.15223572180585607
0.5197759081816259,0.5701590347874839,0.04948640952795121,0.3420537735393249,0.23774708074351314,0.7089924999999999,0.1516746062917257
0.513771280350092,0.9838132019207952,0.01871548015153497,0.42216426309755817,0.3108302576540013,0.730375,0.16978504608769288
0.9988015134721719,0.9777402852322841,0.0006540849315793631,0.4993214182339372,0.344179033122266,0.7056025000000001,0.1696220673843766
0.9870428267891695,0.8701513161567334,0.026235577596203742,0.36187185478832345,0.2640600176724377,0.7099275,0.1664807075722289
0.9816971426327105,0.9475591332092606,0.00024243931368641007,0.4154824799980744,0.32974673178772523,0.5400125,0.13621609153749054
0.9835318644262863,0.9769203042720297,0.0008341489467401433,0.4515319550741805,0.35011913205242134,0.6889524999999999,0.1660025873104091
0.9983852749652635,0.7762618347358886,0.04787814472617527,0.33449415937609034,0.21961695876091317,0.7133499999999999,0.1448764214770644
0.5069487237367888,0.6268358972401594,0.003569239825393595,0.2476088109082192,0.20672943459675455,0.6478975,0.15928141210998226
0.9835155780003895,0.8259964677078282,0.00033206255935585026,0.361076442901286,0.31967766885570637,0.43394750000000004,0.12702483416147411
0.9973040099826933,0.5529332621013833,0.04943958111615244,0.35117879199216434,0.234593468683736,0.7238825,0.1613235799371871
0.9703231630632294,0.9328139774768291,6.432729536358652e-05,0.4453974738824933,0.33544431092200405,0.4983475,0.12073938045952529
0.5084001382423711,0.9260290057753747,0.03182103707531677,0.35140015385148243,0.24532098380783382,0.7217775000000001,0.15908693140465685
0.990450016989062,0.9656628117304091,0.0010209500696254316,0.4883048916021629,0.346872920842016,0.6604325,0.1569117560724817
0.9693550623746765,0.9836509306080468,7.735040610329927e-05,0.4629606411781403,0.35471559513013357,0.70347,0.17197707434422765
0.9713461653943141,0.958024137366287,2.507270875860002e-05,0.4314599491213906,0.3644833467631188,0.5695,0.13658332621517166
0.5237961785980516,0.9790299972806553,0.00018157735000441384,0.5085037016856108,0.34435235294497823,0.6286025,0.152786397443457
0.5683388999345865,0.975708374570794,0.000354272123585886,0.4503416315146852,0.32489860321117153,0.6159300000000001,0.12957721674738965
0.9896543600983004,0.9153586323212779,0.0001797568141361617,0.42633775634724486,0.3327324410072467,0.46844750000000007,0.1340834665189933
0.5062711734200476,0.628320183300645,0.04871934766244213,0.3118070481461129,0.23441776979252055,0.6898875,0.15350071203010754
0.5521505227005862,0.9853629178140243,0.0002192663935987938,0.47857790560252644,0.3550149948628886,0.6786474999999998,0.17137177274495938
0.5062155219480864,0.8525616959619018,0.005040317508422517,0.3442070283661867,0.24893346295598462,0.7158224999999999,0.1626729763782233
0.5147976758316114,0.818169094056499,0.0005571343394556062,0.2628975474535482,0.2948198369754072,0.43550250000000007,0.11075031035509562
0.9653424605876673,0.9776603471798074,0.0003505352554608988,0.45886965207121355,0.34773105105053004,0.6774375,0.16621125817389748
0.9774974712287341,0.8004051356647719,0.04987919422476274,0.3695361874810042,0.23746161601301863,0.718185,0.14959895813474103
0.987787940559762,0.8872806359769545,0.00018202896572258603,0.4576847661011712,0.34512801556434236,0.44908250000000005,0.12566067182595356
0.9977992001319844,0.8385904054934292,0.001849355824772814,0.3722778553708993,0.3003570395120682,0.5872625,0.1463584208159886
0.5026871420091015,0.9852950774472995,0.00041276031980541097,0.5258542480484875,0.3447404312815327,0.7024449999999999,0.16076393244443857
0.9880250073680614,0.8762825764813748,0.00021186475266513633,0.3952387840012523,0.3258790757098853,0.4466075,0.12994542005684542
