exploration_rate,exploration_decay,min_exploration_rate,gamma,mean_final_nmi,std_final_nmi,mean_reward,std_reward
0.6919158341497115,0.9852713968384166,0.0010800767879648346,0.9049406070980642,0.4700118618538836,0.3252004384274589,0.674795,0.15346396311512356
0.9862078914287947,0.9284411586352911,0.0001730078300785865,0.9603136488502511,0.34902084850072007,0.3001290394269278,0.4220925,0.12294261951719591
0.6733441159316643,0.9865577543877726,0.0013741277073265228,0.9729821735549989,0.5269776542964831,0.33716219610626913,0.7092274999999999,0.15907138961406603
0.6145715347379728,0.98340636804633,0.00020511138123645582,0.9959370342728823,0.4456351876546622,0.36579480641274054,0.5634975,0.1340195554527398
0.29391876837817843,0.9940257369024015,0.00011560837713816554,0.9185128711576244,0.4884521463516512,0.36069571992048644,0.6394475,0.15612142227686115
0.5823723398556429,0.9879364118353244,0.0008318506254207161,0.9013645972146169,0.44358023364584176,0.32322957520937934,0.6415649999999999,0.14467287504919504
0.25664216780040605,0.8257332821168876,0.04975260187839335,0.9475765690102171,0.316097544027268,0.2357951952111429,0.681405,0.1371964503002902
0.9822087237865941,0.8764768892083316,0.00024910733512262256,0.9494241907591697,0.2032745278486906,0.254855537789655,0.37655,0.09784710011032519
0.2634965471409936,0.9991947962078679,0.0008927850595974842,0.9786358192937057,0.40429107503791045,0.3141462835136765,0.7347225000000001,0.17560651822683007
0.2623102641897571,0.962654278068955,0.022318249912503585,0.9319507916780335,0.3061969959038616,0.25122459739658626,0.679955,0.15260834012268135
0.6744771139736422,0.7500933994545673,0.03294364193991245,0.9756890269364962,0.3451450444325114,0.2455103852971764,0.707825,0.14669549882324268
0.27735489424183163,0.898065179780639,2.6647390700873527e-05,0.9264399496436114,0.12980529928393386,0.21839392151652237,0.2904075,0.072369573673955
0.26175281156971303,0.9917425668052984,0.00024042317595279755,0.9297691622780492,0.4713194733671321,0.3483277761306931,0.5711875000000001,0.15173689760157216
0.6714683460343728,0.9842896473168153,0.04980329267410631,0.9270697483681366,0.3975787453590505,0.2764634890033836,0.715035,0.156613046311602
0.6029901271039307,0.8932576983112799,0.030344068639387736,0.9262190790658714,0.363589198712389,0.2463841795712505,0.7156575,0.15267110546449186
0.5078489534791328,0.7889669285504002,0.02934279772140452,0.901226280507356,0.3500758742286641,0.23710957260806662,0.705155,0.14139000486243714
0.5483505396610889,0.9904432619559475,0.00034466737035760987,0.9938647493430182,0.48810548141303706,0.34535342689035736,0.6454099999999999,0.14461345684271573
0.6917390190565047,0.9867172096114126,0.015194021305837606,0.9401372617687621,0.42139474595433796,0.32192298013995,0.726595,0.17156526739115932
0.25275339081360754,0.9942843025391421,4.5036479849874815e-05,0.9826163393661428,0.49931475194470437,0.33314418899522014,0.6231925,0.140833222975795
0.25146945522604597,0.8634178337043628,0.033797302034276104,0.9696272855754333,0.34350267355889863,0.22436214199217597,0.7020675,0.13205703008075714
0.40383068801512106,0.7622084617167622,0.031034964189039085,0.9089826743704331,0.32578747207254,0.24237732455898608,0.6917075,0.1501373810673078
0.2686381788088999,0.8179856570451796,0.0008713651025438309,0.9005232570502072,0.1832593870561752,0.1743549467454161,0.4353425,0.11102267310666772
0.9989455886545165,0.7641988587188339,0.049639486404172116,0.9109271023014838,0.34009930316439635,0.22687943520406348,0.7007499999999999,0.13523172704657735
0.5922305411943392,0.9396746437956863,0.03310763379049463,0.9227298391156186,0.3508372273570949,0.24010237561486586,0.7054624999999999,0.1446749972999827
