iteration,n_signaling_actions,n_final_actions,full_information,with_signals,Agent_0_Initial_NMI,Agent_0_NMI,Agent_0_avg_reward,Agent_0_final_reward,Agent_1_Initial_NMI,Agent_1_NMI,Agent_1_avg_reward,Agent_1_final_reward
14,4,8,False,False,,,4.8845,5.02,,,6.2405,6.43
14,4,8,False,True,0.21240321637574,0.5962540084543975,5.0012,5.21,0.8340760265206326,0.4585913537360603,6.9198,7.01
14,4,8,True,False,,,6.4646,6.44,,,7.8042,7.8
14,4,8,True,True,0.5562606690532566,0.4098585508377869,5.8078,6.06,0.6520607629183433,0.229116389605644,6.5962,6.71
15,4,8,False,False,,,5.7679,5.75,,,6.6199,6.81
15,4,8,False,True,0.7,0.4059422786908784,6.1628,6.51,0.2223241676981618,0.3228633171112088,6.5657,6.9
15,4,8,True,False,,,7.1144,7.07,,,7.7918,7.79
15,4,8,True,True,0.8363189864097142,0.3094455298180286,7.0813,7.46,0.2086261685173259,0.3192650441583751,7.3339,7.68
16,4,8,False,False,,,5.5505,4.95,,,6.5978,6.8
16,4,8,False,True,0.3599870746268444,0.2563669804789654,5.9963,5.49,0.4944663394628217,0.2131907819876531,6.3404,6.37
16,4,8,True,False,,,7.5956,7.65,,,7.2836,7.5
16,4,8,True,True,0.3063112603226644,0.355284465523558,6.8605,6.68,0.5673994376372866,0.2965167805340291,7.0341,7.03
17,4,8,False,False,,,6.922,7.18,,,6.5293,6.83
17,4,8,False,True,0.807821503075487,0.4563177342229674,6.8284,7.17,0.5502072096730253,0.2437533324496546,6.1049,6.47
17,4,8,True,False,,,6.8999,7.21,,,6.5157,6.78
17,4,8,True,True,0.8427709234165313,0.321472061272877,7.3567,7.67,0.5569934975025788,0.3552784113215865,6.6967,6.97
18,4,8,False,False,,,7.2098,7.69,,,6.475,6.68
18,4,8,False,True,0.7872688548764051,0.4565729650895177,7.0156,6.89,0.8453075605327813,0.596041580258157,6.639,6.68
18,4,8,True,False,,,6.9023,7.13,,,6.8941,7.31
18,4,8,True,True,0.8554262606611809,0.3688193566259612,7.5563,7.57,0.635160704610417,0.5286230844730488,7.0474,7.08
19,4,8,False,False,,,6.4394,6.44,,,6.5713,6.6
19,4,8,False,True,0.523003379193915,0.3086405086340839,6.2939,6.47,0.309548206151389,0.34576444415857,6.6243,7.11
19,4,8,True,False,,,6.8789,7.19,,,7.3672,7.4
19,4,8,True,True,0.5949680029536897,0.2163972927010561,6.8033,6.82,0.4745973325640875,0.4221572538907435,6.9212,7.45
20,4,8,False,False,,,6.8736,7.23,,,5.6767,5.84
20,4,8,False,True,0.6466762710136084,0.3560699606114548,7.691,8.01,0.7819908350579716,0.6077046770466896,7.0839,7.37
20,4,8,True,False,,,7.8821,7.96,,,6.25,6.48
20,4,8,True,True,0.6618002574696735,0.4260283181275792,7.6772,7.82,0.6809755389355843,0.3106482630052453,6.8012,7.13
21,4,8,False,False,,,4.8971,5.06,,,7.2436,7.26
21,4,8,False,True,0.4110141312661627,0.6258944767778022,6.889,7.23,0.8764896012118678,0.4847056250179606,6.9176,7.23
21,4,8,True,False,,,6.9625,7.13,,,7.9274,7.61
21,4,8,True,True,0.377954838229934,0.4290050683841751,7.2273,7.58,0.603895446033282,0.2047461254318709,7.1394,7.37
22,4,8,False,False,,,6.2073,5.88,,,6.5041,6.49
22,4,8,False,True,0.462284878289298,0.4926334203392622,6.0444,6.47,0.6157444728696853,0.1755051525946132,6.8338,7.1
22,4,8,True,False,,,7.1614,7.08,,,7.3547,7.35
22,4,8,True,True,0.416661550975123,0.3161021405546445,6.4116,6.81,0.6938573008575281,0.3524156628338047,7.164,7.3
23,4,8,False,False,,,5.9161,5.96,,,4.9819,4.92
23,4,8,False,True,0.6066273409851821,0.5485913272457398,6.3551,6.59,0.7381101835518422,0.5341310661012948,6.4888,6.76
23,4,8,True,False,,,6.1023,6.4,,,7.6349,7.98
23,4,8,True,True,0.6203254149007061,0.3423085108459627,6.6896,6.83,0.7474042926096124,0.2957020844300672,6.5812,6.85
24,4,8,False,False,,,6.559,7.12,,,6.9807,7.03
24,4,8,False,True,0.7098952606000479,0.4281603439212469,6.7837,6.71,0.5528553100482225,0.4375500911532648,7.8276,8.03
24,4,8,True,False,,,7.5666,7.79,,,7.4119,7.53
24,4,8,True,True,0.5000845620952292,0.4586250074620384,7.3254,7.4,0.668415060692562,0.3651551658919182,7.5803,8.03
25,4,8,False,False,,,6.1486,6.64,,,6.7809,6.6
25,4,8,False,True,0.4359302709671636,0.4532950241618665,6.9722,7.22,0.3578705637170662,0.5039043208342181,6.2154,6.11
25,4,8,True,False,,,7.0751,7.19,,,6.7617,6.77
25,4,8,True,True,0.4555675157035679,0.3976951808227752,6.8461,7.12,0.4406871318388923,0.3582725002930745,6.4354,6.41
26,4,8,False,False,,,4.3985,4.52,,,5.86,5.81
26,4,8,False,True,0.4432729472066342,0.2836683172830184,6.6215,6.74,0.412956361476083,0.4047188456199283,6.3949,6.13
26,4,8,True,False,,,6.7736,6.98,,,6.6982,6.23
26,4,8,True,True,0.4978803198573112,0.3627303479216883,6.8706,6.89,0.3499192515719154,0.3524159028629668,6.8574,6.64
27,4,8,False,False,,,6.449,6.73,,,6.3879,6.53
27,4,8,False,True,0.5213042976162232,0.2549230859366169,6.7353,6.75,0.7405600391681332,0.5378480244125048,5.773,6.09
27,4,8,True,False,,,7.2892,7.37,,,7.0305,7.35
27,4,8,True,True,0.5875661956809854,0.3721418754143631,6.7971,6.89,0.5596494358007258,0.4298755459267981,6.2397,6.72
28,4,8,False,False,,,6.6843,6.56,,,6.4961,6.62
28,4,8,False,True,0.7460090399786699,0.3872458731851433,6.7091,6.84,0.728394435506274,0.5944660215586716,6.7312,7.16
28,4,8,True,False,,,6.9711,7.28,,,7.3766,7.29
28,4,8,True,True,0.5281205850319056,0.5144123401881067,6.7502,6.68,0.728394435506274,0.3663837752123066,7.0128,7.26
29,4,8,False,False,,,6.0321,6.18,,,5.8176,5.81
29,4,8,False,True,0.379792404658232,0.2817450644881086,7.0892,7.13,0.6415822934447074,0.3352354813654453,6.4745,6.8
29,4,8,True,False,,,7.5611,7.81,,,6.9156,6.94
29,4,8,True,True,0.3651069211178084,0.3928024529362507,7.5136,7.67,0.4929757115687495,0.4141083035088704,6.7615,6.97
30,4,8,False,False,,,5.7963,6.57,,,6.1553,6.13
30,4,8,False,True,0.3265609191742019,0.2389765638340376,7.7159,7.96,0.555517085144607,0.4459255621471186,6.6196,6.73
30,4,8,True,False,,,6.7512,6.68,,,6.0389,6.22
30,4,8,True,True,0.4151058923051686,0.3214107729673977,7.4261,7.5,0.653615250658086,0.3313032236887291,6.9723,7.24
31,4,8,False,False,,,5.9181,5.68,,,5.5751,5.6
31,4,8,False,True,0.5399959560888562,0.2259034963042125,6.221,6.74,0.5289009694680766,0.1871993577734352,6.2846,6.37
31,4,8,True,False,,,8.0712,8.04,,,7.1391,7.26
31,4,8,True,True,0.4634077631748458,0.46717526372517,7.3199,7.74,0.5762105885864204,0.437256033037371,6.5756,6.48
32,4,8,False,False,,,5.7073,5.85,,,5.6155,5.75
32,4,8,False,True,0.2916690731892414,0.3247911831890448,6.2304,6.42,0.6615920669909003,0.4716729884077879,6.3806,6.52
32,4,8,True,False,,,6.9635,7.24,,,7.1352,7.25
32,4,8,True,True,0.4136394736335333,0.3338167893184451,7.3473,7.53,0.6666963059090265,0.2895398856091044,6.4803,6.63
33,4,8,False,False,,,6.648,6.43,,,7.1797,7.56
33,4,8,False,True,0.8181749088977371,0.5313863304518524,5.9493,6.01,0.6400759675099282,0.371830209524316,7.284,7.4
33,4,8,True,False,,,7.7964,8.0,,,7.3556,7.54
33,4,8,True,True,0.7898339800224342,0.3636645429568381,7.7942,8.15,0.62630040388654,0.3873095467449177,7.3699,7.58
34,4,8,False,False,,,6.7091,6.42,,,5.0856,5.12
34,4,8,False,True,0.3434906440634195,0.4112785784088235,6.9142,7.12,0.9,0.6333106191324357,6.1474,6.36
34,4,8,True,False,,,7.8772,7.99,,,6.4434,6.63
34,4,8,True,True,0.3434906440634195,0.2500061221381673,7.2184,7.23,0.7964933831193661,0.2676319001287867,6.3235,6.57
35,4,8,False,False,,,5.3242,5.25,,,6.6789,6.74
35,4,8,False,True,0.798813786185406,0.4451463713570252,6.7935,6.62,0.5712517098210518,0.4596095298622273,6.9042,7.25
35,4,8,True,False,,,7.5864,7.65,,,7.3128,7.48
35,4,8,True,True,0.7269776780125705,0.2955806149027472,7.043,7.04,0.7334565296622533,0.3441124372867005,7.3912,7.76
36,4,8,False,False,,,5.5435,5.48,,,5.2703,5.45
36,4,8,False,True,0.5245316809889744,0.4484315283305223,7.3265,7.58,0.6598269392566699,0.6468429914972106,6.8396,6.94
36,4,8,True,False,,,7.6061,7.89,,,7.2286,7.51
36,4,8,True,True,0.5385970504162972,0.3895677019221005,7.605,7.78,0.7129447236678186,0.4048667744464058,7.529,7.53
37,4,8,False,False,,,6.8157,6.93,,,6.3522,6.6
37,4,8,False,True,0.3629075982231339,0.4592041677752826,6.2279,6.49,0.4591582772071449,0.452371877644081,5.7204,6.21
37,4,8,True,False,,,6.9649,7.2,,,7.2411,7.43
37,4,8,True,True,0.4528603995755338,0.360176131860769,6.7822,6.98,0.4507103133607477,0.3396120671815732,6.203,6.41
38,4,8,False,False,,,6.8243,6.94,,,6.6927,6.57
38,4,8,False,True,0.8362382235577434,0.844537013992643,7.2209,7.34,0.5664056381621937,0.5875736874124406,7.3569,7.37
38,4,8,True,False,,,7.5061,7.46,,,7.3583,7.52
