iteration,n_signaling_actions,n_final_actions,full_information,with_signals,Agent_0_Initial_NMI,Agent_0_NMI,Agent_0_avg_reward,Agent_0_final_reward,Agent_1_Initial_NMI,Agent_1_NMI,Agent_1_avg_reward,Agent_1_final_reward
13,4,4,True,True,0.14916598799993913,0.3450781627483684,8.2305,8.35,0.14916598799993913,0.18592057596564657,7.6141,7.77
14,9,3,False,False,,,5.6371,5.76,,,5.8631,5.61
14,9,3,False,True,0.1014003381883315,0.9901008053521017,7.4872,7.5,0.12290331789762272,0.7444637026749131,7.4693,7.63
14,9,3,True,False,,,7.4936,7.5,,,7.8595,7.87
14,9,3,True,True,0.032741567526922595,0.42382695417219407,7.4752,7.5,0.032741567526922595,0.17476304398612533,7.8369,7.87
15,8,6,False,False,,,6.7739,6.8,,,6.9675,7.08
15,8,6,False,True,0.19277130708564574,0.9907210997326119,8.3586,8.4,0.15686046676977966,0.9896450636963634,8.4886,8.42
15,8,6,True,False,,,8.3734,8.4,,,8.8592,8.82
15,8,6,True,True,0.11286863066140762,0.42099479722063604,8.3371,8.4,0.11286863066140762,0.2654990834825737,8.832,8.82
16,5,5,False,False,,,6.2452,6.49,,,7.2729,7.18
16,5,5,False,True,0.13233906078031077,0.9906278659077244,6.7338,6.68,0.13431985839513189,0.40781793264068417,8.3589,8.35
16,5,5,True,False,,,7.5006,7.55,,,8.6087,8.59
16,5,5,True,True,0.05893976478349201,0.3385491208483831,7.489,7.55,0.05893976478349201,0.2697544624117615,8.5956,8.59
17,5,2,False,False,,,6.1221,6.2,,,5.6091,5.38
17,5,2,False,True,0.09064209211287196,0.7408735272571714,6.4922,6.55,0.1909051065619844,0.9913884209887729,5.6065,5.38
17,5,2,True,False,,,6.7459,6.85,,,5.9825,5.85
17,5,2,True,True,0.07219504274139113,0.3118646446269698,6.7423,6.85,0.07219504274139113,5.9134275928834936e-05,5.9729,5.85
18,2,7,False,False,,,7.1346,7.37,,,5.8938,5.81
18,2,7,False,True,0.07694539087486807,0.4007504342235874,7.3823,7.55,0.07981268159303921,0.40502475219380324,6.9952,7.19
18,2,7,True,False,,,8.7306,8.81,,,7.6006,7.64
18,2,7,True,True,0.0946158436556336,0.2673910166137728,8.7268,8.81,0.0946158436556336,0.17993879336500587,7.5965,7.64
19,2,2,False,False,,,5.7163,5.68,,,4.2805,4.03
19,2,2,False,True,0.08577878639595798,0.40242057681517784,6.4758,6.52,0.10350891247994158,0.4023119073089115,4.2801,4.03
19,2,2,True,False,,,6.8482,6.91,,,4.8835,4.85
19,2,2,True,True,0.09331831785511314,0.2679367640964012,6.8472,6.91,0.09331831785511314,0.2652522391533569,4.8825,4.85
20,8,5,False,False,,,6.2544,6.06,,,7.2675,7.52
20,8,5,False,True,0.23300266250033927,0.49519849307845126,8.102,8.08,0.1522406016851301,0.990502579817268,7.2568,7.52
20,8,5,True,False,,,8.1116,8.08,,,7.8773,8.11
20,8,5,True,True,0.1499200819296406,0.3270009426266285,8.0945,8.08,0.1499200819296406,0.3424329765727469,7.8612,8.11
21,4,5,False,False,,,5.6172,5.78,,,6.6026,6.79
21,4,5,False,True,0.11092889139431891,0.4015306346732674,6.7275,6.76,0.13833064560644703,0.7455090875873082,7.2263,7.32
21,4,5,True,False,,,7.2391,7.36,,,7.7251,7.87
21,4,5,True,True,0.1113978803368261,0.17429231782630153,7.2269,7.36,0.1113978803368261,0.34768452348653234,7.7155,7.87
22,7,2,False,False,,,4.6026,4.52,,,5.0168,5.12
22,7,2,False,True,0.17379144227613139,0.7456877340926178,5.0958,5.08,0.09992874306739517,0.9900858399262685,5.1404,5.26
22,7,2,True,False,,,5.0991,5.08,,,5.3767,5.54
22,7,2,True,True,0.12803423907701644,0.17704469848367954,5.0925,5.08,0.12803423907701644,9.632950969706298e-05,5.3671,5.54
23,5,6,False,False,,,6.4054,6.04,,,6.0253,6.01
23,5,6,False,True,0.15766840739091248,0.9912029236521075,7.9867,7.76,0.1882660251191169,0.7401384223293204,7.2474,7.39
23,5,6,True,False,,,7.9922,7.76,,,7.251,7.39
23,5,6,True,True,0.19648329944420667,0.343386128790234,7.9739,7.76,0.19648329944420667,0.32712083309094775,7.2357,7.39
24,8,9,False,False,,,6.3482,6.16,,,6.9745,6.8
24,8,9,False,True,0.12342770440784771,0.746544296065732,7.3451,7.14,0.16688379287250138,0.7464997203582197,8.0941,8.06
24,8,9,True,False,,,8.2125,8.26,,,8.3374,8.38
24,8,9,True,True,0.15274044616782062,0.3469081580726632,8.1801,8.26,0.15274044616782062,0.45463942245740685,8.3119,8.38
25,6,8,False,False,,,6.2603,6.13,,,7.1182,7.05
25,6,8,False,True,0.1912173917788599,0.742219578059013,7.7219,7.65,0.24573001740611305,0.7439730779331769,7.7114,7.61
25,6,8,True,False,,,7.7285,7.65,,,8.2159,8.23
25,6,8,True,True,0.17616868139865277,0.26864170496302686,7.713,7.65,0.17616868139865277,0.4598419389892349,8.1913,8.23
26,5,4,False,False,,,5.7813,5.87,,,6.2322,6.19
26,5,4,False,True,0.103139978041624,0.744523108486094,5.5159,5.54,0.08635254215610917,0.3944002541687539,7.1239,7.18
26,5,4,True,False,,,6.5331,6.5,,,7.4935,7.47
26,5,4,True,True,0.06231160544181449,0.18314186275882477,6.5185,6.5,0.06231160544181449,0.3383031072644491,7.4733,7.47
27,8,9,False,False,,,5.9496,6.09,,,7.2288,7.13
27,8,9,False,True,0.20899549580330518,0.7456932588068429,6.8829,6.94,0.18039893634469367,0.4041668360905903,8.3239,8.35
27,8,9,True,False,,,8.4805,8.52,,,8.3372,8.35
27,8,9,True,True,0.19195418023405192,0.564722879793741,8.4565,8.52,0.19195418023405192,0.17708018593019928,8.3009,8.35
28,6,8,False,False,,,6.8737,6.68,,,6.8456,6.99
28,6,8,False,True,0.14176631173685791,0.9907660010587135,7.9618,7.82,0.09217840843538513,0.9915243976223779,7.9727,7.91
28,6,8,True,False,,,7.9661,7.82,,,7.9808,7.91
28,6,8,True,True,0.06586809554153003,0.4274935204015413,7.9487,7.82,0.06586809554153003,0.17297282526843952,7.9618,7.91
29,7,9,False,False,,,7.4074,7.4,,,5.7052,6.19
29,7,9,False,True,0.13871126257089084,0.7446471967917866,8.8221,8.84,0.10880190038150654,0.9858612215841525,6.6031,7.1
29,7,9,True,False,,,8.8409,8.84,,,8.0933,8.1
29,7,9,True,True,0.12401344714280019,9.12661801308566e-07,8.8015,8.84,0.12401344714280019,0.5661013212563167,8.0723,8.1
30,5,4,False,False,,,6.047,6.79,,,6.6633,7.12
30,5,4,False,True,0.19010499863692826,0.4952290538555231,6.3865,6.76,0.14489948026993316,0.39786434892151123,7.6263,7.98
30,5,4,True,False,,,7.6267,7.94,,,8.4956,8.64
30,5,4,True,True,0.1514181788966243,0.5689942151098943,7.6137,7.94,0.1514181788966243,0.26626029630764886,8.4796,8.64
31,9,3,False,False,,,6.1298,6.28,,,7.6118,7.46
31,9,3,False,True,0.22445824430404815,0.9894440365800737,7.4942,7.83,0.19838377901037674,0.9897820869220569,7.7245,7.55
31,9,3,True,False,,,7.5006,7.83,,,7.9863,8.07
31,9,3,True,True,0.12325940754735128,0.3121089861194149,7.4786,7.83,0.12325940754735128,0.3108600103704996,7.9535,8.07
32,4,5,False,False,,,5.4944,5.71,,,6.2138,6.24
32,4,5,False,True,0.08731893686276246,0.749822481916425,5.8543,5.59,0.07142653347144294,0.49295715720675,7.7008,7.8
32,4,5,True,False,,,7.9733,7.9,,,7.8283,7.92
32,4,5,True,True,0.053384290286063917,0.34937724801617875,7.9589,7.9,0.053384290286063917,0.1772785736916234,7.8122,7.92
33,2,2,False,False,,,4.8792,4.88,,,5.376,5.01
33,2,2,False,True,0.06520005126785944,0.402888342967751,4.8596,4.6,0.08199123824525298,0.4969412595099951,7.0061,6.85
33,2,2,True,False,,,5.9854,5.71,,,7.0062,6.85
33,2,2,True,True,0.09266501572714056,0.18173870226734262,5.9823,5.71,0.09266501572714056,0.26578948918268214,7.0041,6.85
34,9,9,False,False,,,5.6163,5.42,,,6.6099,6.58
34,9,9,False,True,0.245584280382776,0.9866909444590322,8.5657,8.58,0.11560325514991472,0.7426149452271161,8.0748,8.02
34,9,9,True,False,,,8.5885,8.58,,,8.09,8.02
34,9,9,True,True,0.12233764067495012,0.31199357788421556,8.5553,8.58,0.12233764067495012,0.3259291135574693,8.0643,8.02
35,5,9,False,False,,,6.6747,6.59,,,6.1098,5.9
35,5,9,False,True,0.1032455833124873,0.9880086228194461,8.3558,8.31,0.11633468788769467,0.9891817453908109,8.3297,8.22
35,5,9,True,False,,,8.3641,8.31,,,8.5956,8.56
