iteration,n_signaling_actions,n_final_actions,full_information,with_signals,Signal_Cost_A0,Signal_Cost_A1,Agent_0_Initial_NMI,Agent_0_NMI,Agent_0_avg_reward,Agent_0_final_reward,Agent_1_Initial_NMI,Agent_1_NMI,Agent_1_avg_reward,Agent_1_final_reward
52,2,4,False,True,0.42662847569988527,0.42662847569988527,0.060334740484073536,3.4737758435156807e-06,0.489273657956551,0.55,0.06306851714263123,0.0010421769946743727,0.4942524697488914,0.48
53,2,4,False,True,0.4016589061620961,0.4016589061620961,0.11612149283362376,0.0007417835337272466,0.48302108846975206,0.45,0.11426576803284638,2.4380314258849965e-05,0.49916457217269256,0.44
54,2,4,False,True,0.04520948886004317,0.04520948886004317,0.0814075807019816,0.9765483878752942,0.9713901954965845,0.9769431606813781,0.13536744273866624,0.9719386529119305,0.9487899720154488,0.9547905111399569
55,2,4,False,True,0.2600419822708056,0.2600419822708056,0.08172058515794263,0.9597462173169875,0.8592828157461514,0.8751798485100133,0.07631236606006761,0.961346442346747,0.8599350340539597,0.8751798485100133
56,2,4,False,True,0.3026042192851865,0.3026042192851865,0.0791375416414461,0.0009683972891718412,0.4956833844747952,0.41,0.11468122071970206,0.0031475604188199273,0.4876926032090096,0.45
57,2,4,False,True,0.24163278329045945,0.24163278329045945,0.1494369609324977,0.8471980873831214,0.8565188758357212,0.8743509526889612,0.12182354733783245,0.8320115927201951,0.8506743027662613,0.8960979031851026
58,2,4,False,True,0.2991687568502213,0.2991687568502213,0.14372458819004377,0.9633426971297518,0.8441114653591403,0.8234904334583694,0.07836943200513691,0.962152154589807,0.8415377828070787,0.8354571837323782
59,2,4,False,True,0.09553430773104243,0.09553430773104243,0.23342828895556803,0.9594971949254898,0.9431245367961759,0.95509887536641,0.1625596967539127,0.953142763829795,0.9439698157651008,0.9531881892117892
60,2,4,False,True,0.13278788532898528,0.13278788532898528,0.07631236606006761,0.9744342904108688,0.9280550816296064,0.9429012093085363,0.1355733952286403,0.9711562444835927,0.9271396633928427,0.9362618150420868
61,2,4,False,True,0.01271362162746631,0.01271362162746631,0.05709549023892211,0.9731170110177225,0.9808181624266026,0.9872863783725336,0.06152393689934166,0.9747577760445028,0.9870131141052181,0.9937703254025415
62,2,4,False,True,0.3264758840224111,0.3264758840224111,0.0526139023969046,0.8080576036532715,0.8122159943184719,0.8400268168290185,0.18396631561017726,0.7998494487651986,0.8108668888517233,0.823703022627898
63,2,4,False,True,0.228503508891774,0.228503508891774,0.07676939424869525,0.9475301836030003,0.876776511344126,0.8903183157319483,0.13763046117370958,0.9542390907273383,0.8776821645021288,0.9017434911765372
64,2,4,False,True,0.1021596896348611,0.1021596896348611,0.08727946650757398,0.9402741361743024,0.9399728122378108,0.9509633489752666,0.13167936432415764,0.9556292653669339,0.9389663331689062,0.9448337675971749
65,2,4,False,True,0.40888650710921404,0.40888650710921404,0.05076633664871692,5.35839164079662e-05,0.4944040471592376,0.43,0.1038055191950165,2.6209871798042603e-05,0.49182491437393144,0.36
66,2,4,False,True,0.002231596058460239,0.002231596058460239,0.050967677793008814,0.9583750767769479,0.9907926820357922,0.9990850456160311,0.1293666004902396,0.9675184381450467,0.988875545048927,0.9977684039415396
67,2,4,False,True,0.3745700583334327,0.3745700583334327,0.20886786315830128,0.0022685560421466843,0.4955457118858314,0.58,0.16463832389024918,8.28440894510026e-05,0.5030790414516657,0.61
68,2,4,False,True,0.03339207167345282,0.03339207167345282,0.097173503034831,0.9428763261706916,0.9565448358204085,0.9666079283265475,0.09884615382721947,0.9472450624317541,0.9746239994062779,0.9836378848800085
69,2,4,False,True,0.30396590200319096,0.30396590200319096,0.24663979322231494,0.92493726598553,0.8395527421164334,0.869294662138628,0.04924922197642918,0.9401231227681968,0.8354337910318101,0.8358584129182772
70,2,4,False,True,0.17692878434020165,0.17692878434020165,0.12532424229899639,0.9105004734748099,0.8990779297907496,0.9062277442996929,0.08933653245264328,0.9250761158120413,0.8992610158456938,0.9133048956733011
71,2,4,False,True,0.16971626738226053,0.16971626738226053,0.050967677793008814,0.9450343326825944,0.9044826248211897,0.9287191676994507,0.09546434489855656,0.9214996242558121,0.9056280504201164,0.9202333543303376
72,2,4,False,True,0.012555484035475795,0.012555484035475795,0.05709549023892211,0.9734469800560067,0.9884063797252999,0.9939733676629717,0.0855607294080111,0.9681370669848005,0.9875247690790693,0.9939733676629716
73,2,4,False,True,0.08508753432756971,0.08508753432756971,0.14882778211367378,0.9582371917630538,0.945922197822484,0.9608597342093179,0.11426576803284638,0.9379440199932497,0.9474541277950218,0.9591579835227665
74,2,4,False,True,0.40993303082696747,0.40993303082696747,0.05545908640856593,0.00025043114574934056,0.49366093756842244,0.54,0.08231446704767367,4.366779641908717e-05,0.4839708705992494,0.63
75,2,4,False,True,0.3135928220893181,0.3135928220893181,0.16452223802825133,0.8636948337709336,0.8265844692805325,0.8243880196299819,0.08933653245264328,0.8411720643178731,0.8249642776977254,0.8557473018389138
76,2,4,False,True,0.057180271169687324,0.057180271169687324,0.08933653245264328,0.8892292647401292,0.9240288951419103,0.9428197288303124,0.05381286180467015,0.917303187557915,0.9300262325519925,0.9428197288303124
77,2,4,False,True,0.10496471069158808,0.10496471069158808,0.04936764003656718,0.9589863501962806,0.941288851752946,0.9485672917611219,0.23040893276201171,0.9660408958803646,0.9388977858114397,0.9517162330818694
78,2,4,False,True,0.11760316719556158,0.11760316719556158,0.10817164101651218,0.9073610014195492,0.9257100274874039,0.9494306381059084,0.1976969694064764,0.9119108818353335,0.9276928720148134,0.9400223847302636
79,2,4,False,True,0.42297304707348377,0.42297304707348377,0.08892569111146975,0.8838217253265404,0.775853883224703,0.8012026678754627,0.11087438014089501,0.8835170754595342,0.7723544233799208,0.8181215897584021
80,2,4,False,True,0.4792275320812725,0.4792275320812725,0.09926160651407512,2.8203911884693953e-05,0.49257448873051723,0.48,0.1038055191950165,0.0005234545706152609,0.486645115121441,0.52
81,2,4,False,True,0.4141842297901869,0.4141842297901869,0.17295793699544196,0.8441137553778095,0.768604619664109,0.8136170965944161,0.23040893276201171,0.8473570212331638,0.767575116938137,0.8011915697007105
82,2,4,False,True,0.3890958543449312,0.3890958543449312,0.061934778240515166,0.9349043033052085,0.7994492285194529,0.813233989914433,0.09546434489855656,0.9389944550284706,0.7939753712701281,0.8326887826316794
83,2,4,False,True,0.23254813602618923,0.23254813602618923,0.0,0.951242979436984,0.87519796598946,0.8558201556637627,0.14537081279393954,0.9559232383665079,0.8733933838508794,0.888376894707429
84,2,4,False,True,0.35065666169922977,0.35065666169922977,0.05709549023892211,0.0009637499899615901,0.487985609737701,0.53,0.071218840657334,0.00026009293219744675,0.5071609380685506,0.54
85,2,4,False,True,0.36143219209259625,0.36143219209259625,0.05709549023892211,0.8267204262668574,0.7972329875910408,0.8084409381909239,0.10947568352874529,0.827706943732034,0.7951715553989481,0.804826616269998
86,2,4,False,True,0.4113762593190758,0.4113762593190758,0.05709549023892211,0.00021333681627687642,0.4851761818658053,0.48,0.11632283397791568,0.0002599446605139688,0.494904622514103,0.49
87,2,4,False,True,0.13500153433320294,0.13500153433320294,0.08001565660903268,0.9589670167824795,0.9240732211724663,0.9257491561167386,0.15534839092075567,0.9647786890070321,0.8584924724178636,0.8649984656667975
88,2,4,False,True,0.21236956644201205,0.21236956644201205,0.0844972444510502,0.8422559909060494,0.8702752015734815,0.9044336951010946,0.21797112315305306,0.8545545982789545,0.8738865276714594,0.8853204341213137
89,2,4,False,True,0.1459789465413055,0.1459789465413055,0.0960153441537377,0.9451139019897191,0.9158871877843776,0.9226311583331082,0.05709549023892211,0.9616050693484547,0.8446370492401453,0.8540210534586946
90,2,4,False,True,0.2810528937715935,0.2810528937715935,0.050967677793008814,0.7597678083225259,0.8190169303449286,0.8622840820519191,0.07355858097122707,0.768587723713931,0.8193267192680083,0.8510419663010554
91,2,4,False,True,0.04949587777781678,0.04949587777781678,0.10947568352874529,0.8954937692447023,0.9559846917366472,0.9772318962222042,0.11102277211622824,0.8802595897421301,0.9597826752477585,0.9712923908888663
92,2,4,False,True,0.06455076676525467,0.06455076676525467,0.10143737180226568,0.6234126849783239,0.8932585026553397,0.970306647287983,0.19197612304652284,0.6346382427234749,0.8758060030261491,0.963206062943805
93,2,4,False,True,0.4437867983378714,0.4437867983378714,0.1762295363258019,0.009348416882903046,0.5090828447608884,0.48,0.04936764003656718,0.01020650111372315,0.5055402417255423,0.44
94,2,4,False,True,0.1540300141465163,0.1540300141465163,0.08001565660903268,0.9158431720574872,0.9120169940215236,0.9322267937755327,0.12223900002468813,0.9369987122215929,0.9050302458574241,0.9260655932096722
95,2,4,False,True,0.2667300115114189,0.2667300115114189,0.09382794106820039,0.802016313255168,0.8317232255286228,0.8906406952803185,0.11087438014089501,0.8016812123128052,0.836803909652946,0.8693022943594051
96,2,4,False,True,0.45644516141642427,0.45644516141642427,0.11796905858181143,0.00025963303543926263,0.49584461161103693,0.51,0.11513824890832973,1.9089451535843086e-06,0.4983766612893768,0.51
97,2,4,False,True,0.3961300159368171,0.3961300159368171,0.05076633664871692,0.004262834662925824,0.49779043370994996,0.49,0.06007903410703395,0.00015699290357060257,0.5022203717513857,0.51
98,2,4,False,True,0.48892216277143064,0.48892216277143064,0.1293666004902396,0.00048796387520113027,0.4950641017234542,0.45,0.08371316365982343,0.000271245364977988,0.49824416161644286,0.45
99,2,4,False,True,0.3972430034262774,0.3972430034262774,0.1574727098240168,0.0005599619127212601,0.48967005126265356,0.5,0.14166752224497448,1.4664115023539263e-05,0.49460977556299623,0.5
100,2,4,False,True,0.4365796191289384,0.4365796191289384,0.10947568352874529,0.8898759509649241,0.766226722931517,0.7817101904355309,0.05076633664871692,0.8767883800067929,0.76241137834074,0.7817101904355309
101,2,4,False,True,0.4893790142391647,0.4893790142391647,0.050647918588578936,0.0007963592864796784,0.49433382442058654,0.55,0.12912124230915645,0.0004803825246542093,0.4946424025761193,0.56
102,2,4,False,True,0.2997962872262442,0.2997962872262442,0.09242296606065445,0.9570537724237872,0.8408523656688125,0.8381100048978283,0.09546434489855656,0.9592082020718234,0.837784178712499,0.8530998192591405
103,2,4,False,True,0.14309923598080793,0.14309923598080793,0.05006931941147622,0.9770946416499703,0.9226076217039885,0.9313123667292121,0.05076633664871692,0.9727093552012122,0.9223069438432422,0.9170024431311313
104,2,4,False,True,0.001841637426179099,0.001841637426179099,0.08913519130835137,0.9776428102440147,0.9919648083048128,0.9981583625738211,0.05709549023892211,0.9742656839785535,0.9922580024565095,0.9990239321641251
105,2,4,False,True,0.31956696410915086,0.31956696410915086,0.08001221407504566,0.9002697669450497,0.8227710889269845,0.8466078572276075,0.05810989268170319,0.9044485977639009,0.8268080576757486,0.8306295090221499
106,2,4,False,True,0.1339909480946292,0.1339909480946292,0.08001565660903268,0.9485878480946838,0.9243846327180599,0.9303247069907925,0.11632744532359784,0.9516985997027645,0.8569129975939386,0.8660090519053706
107,2,4,False,True,0.21823707309838364,0.21823707309838364,0.164616762698982,0.9680703323472599,0.8805772690125148,0.8756048683339216,0.10947568352874529,0.9551797615394555,0.8839579983774133,0.8952462049127761
108,2,4,False,True,0.4341097590814931,0.4341097590814931,0.05994067425058345,0.9444615910418064,0.7740048204837215,0.7655807300959938,0.06259148052372072,0.9368320986340056,0.7729272997487319,0.7699218276868085
109,2,4,False,True,0.21537905546623587,0.21537905546623587,0.07631236606006761,0.9654906079448504,0.884793490254824,0.8858491006028953,0.050647918588578936,0.9547311964390741,0.8841904650389881,0.8923104722668822
110,2,4,False,True,0.3736390091569144,0.3736390091569144,0.09098275705653905,0.9478755739719185,0.8017321286105545,0.8094441053299737,0.07355858097122707,0.9512476551513552,0.804935509971906,0.8094441053299737
111,2,4,False,True,0.06289654114250826,0.06289654114250826,0.14939162677586268,0.7248729029179402,0.9218055272674733,0.9371034588574918,0.14212455043360211,0.8965999900753281,0.9214489203804451,0.9371034588574918
112,2,4,False,True,0.3788823728419491,0.3788823728419491,0.06543666453538205,0.8131377544389861,0.7891134848319467,0.8370805796779621,0.21095261713544972,0.8104888238233869,0.775379937408939,0.8029811661221866
113,2,4,False,True,0.16487223042589827,0.16487223042589827,0.08933653245264328,0.9413199283727746,0.9074488115226285,0.9142664401785329,0.20300717854988362,0.9305380311534506,0.9033735747427513,0.912617717874274
114,2,4,False,True,0.3734583765841518,0.3734583765841518,0.17679338098799077,0.0017443975178015713,0.49525860739046546,0.5,0.07836943200513691,0.0013595923791965194,0.49433453236451497,0.56
115,2,4,False,True,0.08376223474753658,0.08376223474753658,0.08734242846271154,0.9652343595107912,0.9490843483689385,0.9514179038464285,0.08799046073281676,0.9563864364391654,0.9496445259783528,0.9539307708888546
116,2,4,False,True,0.36342772031218495,0.36342772031218495,0.09741404076588744,0.0016198920832205049,0.48786664082750447,0.43,0.09340727895348726,0.00041067913318629067,0.49083863784859716,0.52
117,2,4,False,True,0.4198145134458491,0.4198145134458491,0.06543666453538205,0.8659084634047514,0.7704059980760739,0.819479759218285,0.1279457257397567,0.8729034888663905,0.7731692190325464,0.802687178680451
118,2,4,False,True,0.32724701177587734,0.32724701177587734,0.06543666453538205,0.9288841710019468,0.8198857650296301,0.852738844700855,0.11045892745403933,0.9316432854896617,0.8264055670203044,0.8461939044653374
119,2,4,False,True,0.441947853063942,0.441947853063942,0.17678387549838445,0.8838960591880142,0.7609388112019411,0.7436702452229137,0.23418906924346392,0.8913718090941372,0.7601290719366214,0.818801380243784
120,2,4,False,True,0.05610535588578197,0.05610535588578197,0.07836943200513691,0.8911701218746012,0.9541258772720099,0.9736304827336827,0.0983095289102179,0.8083809045101323,0.9311209213523771,0.9685810007039624
121,2,4,False,True,0.004149881894997265,0.004149881894997265,0.16463832389024918,0.9698228852789597,0.9880667176325826,0.9958501181050025,0.07795397931828123,0.9662928934213152,0.9908217391469852,0.9978420614146013
122,2,4,False,True,0.11081984650289073,0.11081984650289073,0.14784453818837973,0.9731634009027118,0.8821455968524217,0.8891801534971095,0.09884615382721947,0.9655664501707543,0.9370341425490085,0.9468064736786127
123,2,4,False,True,0.4639672634680845,0.4639672634680845,0.08720957632367643,0.001050977718435673,0.498606724091666,0.44,0.05076633664871692,0.0006594583820851465,0.4894355502808915,0.52
124,2,4,False,True,0.19004397424474484,0.19004397424474484,0.17679338098799077,0.9180898384664182,0.8932390964286926,0.9087788923625226,0.06259148052372072,0.8850695637171283,0.8883250700441458,0.9030775731351802
125,2,4,False,True,0.425344218292996,0.425344218292996,0.0526139023969046,0.000489666610748866,0.48743388570792356,0.49,0.15932811474684197,0.00010445720933680834,0.49264429876987514,0.5
126,2,4,False,True,0.47952139374459746,0.47952139374459746,0.08727946650757398,0.0007183388483320291,0.4896158767106688,0.53,0.08773649469620162,6.296684335760046e-05,0.4875076852681666,0.57
127,2,4,False,True,0.14835223453075974,0.14835223453075974,0.10947568352874529,0.9313915193937428,0.8397279922836091,0.8516477654692399,0.0526139023969046,0.9360076501880553,0.8413576627305153,0.8516477654692399
128,2,4,False,True,0.030643750665537817,0.030643750665537817,0.07676939424869525,0.9197475890960081,0.9727536096666987,0.9834523746406094,0.10096033518335516,0.9277181032264337,0.9607359230861923,0.9693562493344622
129,2,4,False,True,0.4537248818131585,0.4537248818131585,0.11468122071970206,0.0004898081671197337,0.48308961362277497,0.51,0.16452223802825133,0.00010863380282250353,0.4971720062055057,0.52
130,2,4,False,True,0.29182797424673934,0.29182797424673934,0.14372458819004377,0.9565139731164594,0.8445070236483015,0.8453311736492278,0.05810989268170319,0.9476121219995244,0.8475291958345496,0.8599225723615649
131,2,4,False,True,0.3315711926531074,0.3315711926531074,0.05994067425058345,0.006319516244108617,0.5150990900551828,0.52,0.14360914412015938,0.0041603598001364005,0.5082301326056319,0.52
132,2,4,False,True,0.05657222314938448,0.05657222314938448,0.09098275705653905,0.925765906659489,0.9601217100839081,0.9739767773512831,0.22770040893942775,0.9445821980263134,0.9620930895377169,0.9734110551197892
133,2,4,False,True,0.4720588234606999,0.4720588234606999,0.11673828666477135,0.892261646883533,0.7476389706221447,0.7450882353312221,0.06095507669336453,0.9094314686840715,0.7582639706209766,0.7498088235658291
134,2,4,False,True,0.4768238115598628,0.4768238115598628,0.09382794106820039,0.00017367082654419096,0.49892712664671335,0.59,0.1355733952286403,0.0011016103553988376,0.4917132209336492,0.46
135,2,4,False,True,0.41975516616189706,0.41975516616189706,0.06259148052372072,0.0003371210703844904,0.4918925707553,0.57,0.06358100284441096,0.0003768895521599002,0.4860370114562087,0.57
136,2,4,False,True,0.066985190774012,0.066985190774012,0.048910611847939524,0.9707019554597565,0.9594136253459102,0.9678471084284743,0.11591199263674215,0.97145877478491,0.9590054934683497,0.9678471084284742
137,2,4,False,True,0.4024615205008883,0.4024615205008883,0.12571128312234597,0.9440335480176573,0.7898790858315593,0.7746215485195025,0.16773545514987404,0.9392076676259454,0.7899425319602604,0.790720009339538
138,2,4,False,True,0.1130327462220006,0.1130327462220006,0.08913519130835137,0.9447510644968458,0.8778800396873278,0.8869672537779995,0.07465595379942859,0.9015297369339342,0.9257279135424653,0.9547869015111998
139,2,4,False,True,0.310284749579917,0.310284749579917,0.048910611847939524,0.9450320522281603,0.8340232265606295,0.8355490827226438,0.050967677793008814,0.9491699929360826,0.8355505364086971,0.8510633202016397
