iteration,n_signaling_actions,n_final_actions,full_information,with_signals,Signal_Cost_A0,Signal_Cost_A1,Agent_0_Initial_NMI,Agent_0_NMI,Agent_0_avg_reward,Agent_0_final_reward,Agent_1_Initial_NMI,Agent_1_NMI,Agent_1_avg_reward,Agent_1_final_reward
11,2,4,False,True,0.32552044655347745,0.32552044655347745,0.08590976281947256,0.4373542770501377,0.17517955344652256,0.1644795534465226,0.098619775051193,0.00012039973301064453,0.49677955344652247,0.4544795534465225
12,2,4,False,True,0.0578309809642108,0.0578309809642108,0.02205666761738934,0.46356738805388614,0.7583690190357895,0.7321690190357892,0.1865405511354796,0.3317773859518119,0.7903690190357895,0.7921690190357893
13,2,4,False,True,0.07584130169780823,0.07584130169780823,0.24238183208972183,0.006204789170074024,0.7563586983021916,0.7441586983021918,0.2542069550239242,0.4784554862151546,0.4154586983021916,0.3141586983021918
14,2,4,False,True,0.15382267464625665,0.15382267464625665,0.1370803071530203,0.1653647945236473,0.34987732535374333,0.30617732535374337,0.2063205708597875,7.35928052449542e-06,0.5514773253537433,0.5961773253537433
15,2,4,False,True,0.21065911872200593,0.21065911872200593,0.12800758337188584,0.7098568470844843,0.778740881277994,0.779340881277994,0.04619344552903131,0.9517437028134812,0.721340881277994,0.689340881277994
16,2,4,False,True,0.4583001218786588,0.4583001218786588,0.18022236293277244,0.6924553363206758,0.5317998781213412,0.5416998781213413,0.09921087723384103,0.942644548977409,0.47559987812134125,0.5116998781213412
17,2,4,False,True,0.28621132167590296,0.28621132167590296,0.15520905324310588,0.7958994944863168,0.34808867832409696,0.4237886783240971,0.05400330033352509,0.056841558287383166,0.6709886783240968,0.6637886783240967
18,2,4,False,True,0.44107568669060915,0.44107568669060915,0.04530445860071913,0.5544215770637244,0.553624313309391,0.558924313309391,0.16332213004544838,0.9747528901133685,0.458824313309391,0.4989243133093909
19,2,4,False,True,0.2798965717446451,0.2798965717446451,0.19865986806214525,0.9688036878929411,0.3309034282553548,0.3401034282553549,0.03799239614372127,0.059576839041252445,0.7126034282553548,0.7201034282553549
20,2,4,False,True,0.01773509108894411,0.01773509108894411,0.23355722514337432,0.13788425976945812,0.49246490891105577,0.48226490891105583,0.01544571036997584,0.007971928080515523,0.6307649089110557,0.6622649089110559
21,2,4,False,True,0.29974678546673184,0.29974678546673184,0.05106932990360311,0.012912516843148347,0.6909532145332683,0.700253214533268,0.19311920209391048,0.9689704523439546,0.25695321453326814,0.22025321453326818
22,2,4,False,True,0.4195451846926396,0.4195451846926396,0.24198128431962349,0.16316241247795552,0.4299548153073605,0.45045481530736053,0.02654303736547308,0.4929130787473231,0.22165481530736042,0.20045481530736034
23,2,4,False,True,0.39527917886369746,0.39527917886369746,0.061522550479544046,0.06674108727109337,0.09852082113630252,0.14472082113630252,0.037730072004308654,0.005712846319206317,0.17432082113630248,0.17472082113630258
24,2,4,False,True,0.2583766632514784,0.2583766632514784,0.17142798805519144,0.03827851692245815,0.26822333674852156,0.2616233367485216,0.05839462044561965,0.07825598139761915,0.30262333674852154,0.37162333674852177
25,2,4,False,True,0.0334350059234208,0.0334350059234208,0.09882974226731955,0.13741862887367776,0.7802649940765792,0.7765649940765792,0.10493277034140551,0.350026937129971,0.6024649940765792,0.6765649940765792
26,2,4,False,True,0.22632007368772183,0.22632007368772183,0.4118477334943945,0.1136198563969792,0.5913799263122781,0.5936799263122781,0.4850550340460772,0.3264839231445437,0.3554799263122781,0.3836799263122781
27,2,4,False,True,0.04903421549067566,0.04903421549067566,0.020979533443151746,0.08196030691936013,0.5987657845093245,0.5909657845093242,0.07882425320496597,0.1074058543918643,0.5175657845093244,0.5209657845093242
28,2,4,False,True,0.19896804866735712,0.19896804866735712,0.05313747705193454,0.020060948230360448,0.567031951332643,0.5710319513326431,0.06358874206338413,0.3551030725071413,0.34113195133264296,0.36103195133264276
29,2,4,False,True,0.01408138341493409,0.01408138341493409,0.0748054794865748,0.10271485972866509,0.8760186165850656,0.8959186165850659,0.1588283157706486,0.5443852060071311,0.6498186165850658,0.7059186165850658
30,2,4,False,True,0.012087764009239221,0.012087764009239221,0.06755348181871082,0.014607023562453598,0.7615122359907608,0.7779122359907609,0.5377375949467209,0.26751624510272687,0.5281122359907608,0.4679122359907609
31,2,4,False,True,0.11731767415133049,0.11731767415133049,0.6102001418077306,0.024743013138581457,0.48568232584866955,0.5126823258486697,0.39135417331927724,0.07716786500220543,0.37928232584866955,0.5226823258486697
32,2,4,False,True,0.27216649017730027,0.27216649017730027,0.10586104841737536,0.10455961974206936,0.48823350982269986,0.5078335098226999,0.07244562453662404,0.2675031052066079,0.38683350982269976,0.4078335098226999
33,2,4,False,True,0.16965056438397536,0.16965056438397536,0.051521769310378704,0.9130891994248921,0.6492494356160249,0.6603494356160248,0.2617613927708094,0.33484770019952687,0.8132494356160248,0.810349435616025
34,2,4,False,True,0.3273324344624231,0.3273324344624231,0.1562372594720454,0.6181799380668532,0.5598675655375767,0.5826675655375769,0.2525163004523855,0.582341095444325,0.5743675655375767,0.5526675655375769
35,2,4,False,True,0.26628966340493826,0.26628966340493826,0.2380198920190632,0.13299064828543417,0.5185103365950616,0.5437103365950615,0.24580899602597536,0.34306691501031944,0.28241033659506165,0.32371033659506165
36,2,4,False,True,0.15015798814416242,0.15015798814416242,0.025581284879839922,0.16949033401785588,0.7380420118558377,0.7298420118558379,0.12029950058253203,0.5180300622509049,0.5753420118558377,0.6098420118558375
37,2,4,False,True,0.037853353966791625,0.037853353966791625,0.29345317775233887,0.007290698499857958,0.5085466460332082,0.5821466460332084,0.03677412551272096,0.011738574675442143,0.47174664603320826,0.5121466460332085
38,2,4,False,True,0.4021454656743583,0.4021454656743583,0.20625080559304063,0.5234257715577288,0.24425453432564165,0.2678545343256416,0.1743734349464828,0.10999412663596032,0.49155453432564156,0.5378545343256416
39,2,4,False,True,0.31134092568043914,0.31134092568043914,0.018848610515304454,0.32491188390765396,0.2513590743195607,0.2886590743195607,0.06572489617897466,0.03295375607564841,0.44365907431956075,0.5186590743195607
40,2,4,False,True,0.27073651018691725,0.27073651018691725,0.5983965829964036,0.10239016128974261,0.24046348981308283,0.21926348981308277,0.31858710416538133,0.010629262863338923,0.3843634898130828,0.37926348981308294
41,2,4,False,True,0.19074187909952972,0.19074187909952972,0.21898722041857974,0.04407744559111286,0.3082581209004702,0.2892581209004703,0.06709115924081135,0.00043487379024503484,0.35355812090047023,0.33925812090047036
42,2,4,False,True,0.09470418370299732,0.09470418370299732,0.2342503264327036,0.040065517022387705,0.6427958162970026,0.6452958162970026,0.10924283629483415,0.18300938792422258,0.4645958162970026,0.48529581629700275
43,2,4,False,True,0.11849975712630517,0.11849975712630517,0.05178620433451022,0.05839274922944975,0.3856002428736949,0.40150024287369473,0.018102548521916485,0.0024549041204215594,0.4278002428736949,0.47150024287369474
44,2,4,False,True,0.2112992404156348,0.2112992404156348,0.02030511248162214,0.05715799033018672,0.4411007595843653,0.4287007595843652,0.24047112373269935,0.19126107473187207,0.33810075958436525,0.3787007595843652
45,2,4,False,True,0.32085479405823714,0.32085479405823714,0.08947797735980365,0.6051807097339441,0.6735452059417631,0.6791452059417631,0.056769152373459655,0.9876104475747616,0.5754452059417631,0.629145205941763
46,2,4,False,True,0.05527515961751234,0.05527515961751234,0.11021320488295747,0.0989378654803377,0.5912248403824877,0.6247248403824877,0.11572877393259365,0.16478334249055604,0.5697248403824877,0.6547248403824878
47,2,4,False,True,0.031955873792004874,0.031955873792004874,0.061058293448650436,0.029005744377488908,0.8564441262079953,0.8380441262079953,0.42144323317845345,0.5800506734363047,0.492244126207995,0.518044126207995
48,2,4,False,True,0.439940889582962,0.439940889582962,0.026462457606798412,0.9809245397403942,0.34985911041703804,0.34005911041703796,0.06632902242994945,0.2643355830707369,0.5546591104170381,0.5600591104170379
49,2,4,False,True,0.3882246169838922,0.3882246169838922,0.09459384268934004,0.059659603762815344,0.5808753830161076,0.6017753830161078,0.36229131507443507,0.8292373905157467,0.1640753830161078,0.12177538301610781
50,2,4,False,True,0.3551859584643366,0.3551859584643366,0.15042833044657317,0.005938361014553334,0.6395140415356634,0.6448140415356631,0.35023068415656267,0.9815342017410328,0.13821404153566336,0.12481404153566338
51,2,4,False,True,0.009985685284889356,0.009985685284889356,0.02545380158596765,0.041060270306962,0.5698143147151106,0.5500143147151105,0.03558504176422914,0.05114841779812191,0.5663143147151106,0.6500143147151107
52,2,4,False,True,0.4322366579898018,0.4322366579898018,0.038948677026773584,0.0011556256957011518,0.20596334201019817,0.23776334201019822,0.24459335500468038,0.14464739969451157,0.07366334201019818,0.09776334201019822
53,2,4,False,True,0.4236182888482099,0.4236182888482099,0.203159392376838,0.819259520232547,0.5698817111517901,0.5763817111517903,0.03394140793521922,0.9662744650294303,0.5409817111517902,0.5363817111517902
54,2,4,False,True,0.0738239524946781,0.0738239524946781,0.3299838418025592,0.09813906442030802,0.495876047505322,0.49617604750532196,0.19135419969211773,0.03945556605742198,0.600976047505322,0.626176047505322
55,2,4,False,True,0.19256996114147323,0.19256996114147323,0.013833968891137739,0.3801928182602706,0.39353003885852683,0.3474300388585268,0.025200665082502054,0.1143640853091067,0.624430038858527,0.5974300388585269
56,2,4,False,True,0.49357004456510256,0.49357004456510256,0.0952428190894348,0.7195106226922308,0.3290299554348973,0.33642995543489734,0.17067083089186647,0.3697915690194542,0.45042995543489733,0.46642995543489724
57,2,4,False,True,0.0700858768034694,0.0700858768034694,0.12206057943010307,0.05321941571468348,0.42621412319653057,0.30991412319653067,0.6049395870159733,3.662756559219626e-06,0.47781412319653055,0.5299141231965306
58,2,4,False,True,0.15785656613439253,0.15785656613439253,0.08120395926408627,0.9810546787096618,0.5129434338656075,0.5421434338656076,0.008134516941578148,0.12032495738075814,0.8329434338656078,0.8421434338656073
59,2,4,False,True,0.02244642639283706,0.02244642639283706,0.4231231958127757,0.25710490184242113,0.495653573607163,0.5475535736071628,0.17197511918230443,0.004662353763758568,0.745753573607163,0.7275535736071632
60,2,4,False,True,0.19193038470499124,0.19193038470499124,0.03516738179447496,0.14116790266255408,0.8016696152950089,0.8080696152950089,0.020727559774314265,0.9875483163493181,0.4346696152950087,0.4280696152950088
61,2,4,False,True,0.20235344097245178,0.20235344097245178,0.0907900583768659,0.12645102173145426,0.35244655902754823,0.4376465590275482,0.045451867215425525,0.062148163563778766,0.4954465590275482,0.5576465590275482
62,2,4,False,True,0.36678125921511584,0.36678125921511584,0.15137369570486647,0.3190052532202056,0.33741874078488426,0.3132187407848842,0.5626768507094899,0.1940999950176021,0.41321874078488424,0.3732187407848842
63,2,4,False,True,0.03226105696961479,0.03226105696961479,0.4221537870112466,0.0638707190778568,0.49523894303038524,0.47773894303038517,0.08381453012449193,0.017668018606737904,0.5940389430303852,0.5477389430303852
64,2,4,False,True,0.11058924439781637,0.11058924439781637,0.34025386807936353,0.007397429366031755,0.7549107556021835,0.7494107556021835,0.10816427087778938,0.47233709637324367,0.4146107556021835,0.4394107556021837
65,2,4,False,True,0.3664239670761042,0.3664239670761042,0.15850947561603565,0.7306507561051855,0.32217603292389585,0.32357603292389575,0.28533476746983755,0.16198531826838775,0.573876032923896,0.633576032923896
66,2,4,False,True,0.036470529226000525,0.036470529226000525,0.24223009334412637,0.012906668064391145,0.5197294707739994,0.6635294707739996,0.14020178351611687,0.06363453283402853,0.4902294707739994,0.5135294707739995
67,2,4,False,True,0.2530139879080156,0.2530139879080156,0.12752044810781904,0.17527715115336176,0.4337860120919843,0.37698601209198457,0.1130058638532749,0.12472339742411467,0.4210860120919843,0.4669860120919845
68,2,4,False,True,0.009590238283687935,0.009590238283687935,0.1461934455290313,0.2491840076670406,0.8526097617163123,0.880409761716312,0.23227932120869363,0.4707110392520881,0.7525097617163121,0.840409761716312
69,2,4,False,True,0.15695374809391605,0.15695374809391605,0.037945573345199865,0.8222946136843557,0.3533462519060839,0.43304625190608376,0.11024648314580032,0.011305991174516264,0.8074462519060842,0.8230462519060842
70,2,4,False,True,0.3184113125919207,0.3184113125919207,0.05988614430292396,0.08093836520218713,0.2707886874080793,0.2415886874080794,0.2838703877350857,0.1042749195043575,0.3128886874080793,0.3415886874080794
71,2,4,False,True,0.4869031521799408,0.4869031521799408,0.1537225522796738,0.6695019623867278,0.25209684782005926,0.20309684782005924,0.07891881664765937,0.2119801996226297,0.4364968478200593,0.4430968478200593
72,2,4,False,True,0.3866720389966887,0.3866720389966887,0.1745415567760366,0.0014236266513279275,0.6080279610033114,0.6133279610033116,0.04331690895902347,0.98239651693306,0.11812796100331134,0.07332796100331133
73,2,4,False,True,0.42153928684416875,0.42153928684416875,0.46509653133712836,0.2670198893063147,0.5706607131558311,0.5784607131558313,0.06525041073175367,0.9704534876214465,0.3025607131558311,0.3084607131558312
74,2,4,False,True,0.13688366972947125,0.13688366972947125,0.06515655112623957,0.004321795718869241,0.5146163302705289,0.4831163302705288,0.2895259901498247,0.22012031108965943,0.3947163302705288,0.38311633027052877
75,2,4,False,True,0.4492290205117615,0.4492290205117615,0.3844763998439238,0.38862264387163487,0.1192709794882385,0.11077097948823848,0.07385026986736967,0.01650124267515314,0.3953709794882384,0.4307709794882386
76,2,4,False,True,0.11900734125585455,0.11900734125585455,0.053387424737611856,0.2701135671902918,0.5934926587441454,0.6609926587441456,0.18643946058571248,0.25138001670040655,0.5829926587441454,0.5309926587441456
77,2,4,False,True,0.4054378635230405,0.4054378635230405,0.04958640999371254,0.09899394752578783,0.5632621364769594,0.5945621364769594,0.12856022543413442,0.8337924920596549,0.24666213647695945,0.2345621364769595
78,2,4,False,True,0.3168501365668671,0.3168501365668671,0.0856524160188409,0.46860228025329526,0.660549863433133,0.6831498634331329,0.0718085018660252,0.8797516256367933,0.552949863433133,0.5431498634331328
79,2,4,False,True,0.1274063926259396,0.1274063926259396,0.05652004073385186,0.00012895972551043582,0.5411936073740604,0.5525936073740603,0.034745920059727466,0.12092866731385732,0.3742936073740604,0.3725936073740603
80,2,4,False,True,0.16439732989846711,0.16439732989846711,0.03692825992032636,0.19561295113910568,0.503702670101533,0.5156026701015328,0.09837048501349163,0.20084118554332472,0.49350267010153304,0.5156026701015328
81,2,4,False,True,0.17672552364788852,0.17672552364788852,0.08331130183534194,0.00033298196773021637,0.5540744763521114,0.5932744763521114,0.06503923802216019,0.20089320825267265,0.3171744763521115,0.41327447635211145
82,2,4,False,True,0.45408244971649986,0.45408244971649986,0.07282921258923888,0.007374304702039017,0.06651755028350011,0.015917550283500104,0.03619395987996725,0.02363654950603287,0.0522175502835001,0.06591755028350009
83,2,4,False,True,0.3672985995100642,0.3672985995100642,0.13104832851390918,0.12394106483856876,0.2922014004899357,0.30270140048993577,0.38614189256388814,0.07864468131100093,0.3088014004899357,0.32270140048993584
84,2,4,False,True,0.07972444930281142,0.07972444930281142,0.2735408221845971,0.5508395506858722,0.5793755506971887,0.6802755506971886,0.053890767925342406,0.10693000018844477,0.7997755506971889,0.7802755506971886
85,2,4,False,True,0.08415391369659775,0.08415391369659775,0.28391131951911197,0.16058585782021365,0.4854460863034022,0.4658460863034023,0.10287479583292092,0.10473207645972674,0.49774608630340217,0.4658460863034023
86,2,4,False,True,0.16006692667428457,0.16006692667428457,0.019946361576714495,0.9802010494547924,0.34213307332571546,0.3399330733257155,0.14204080432963676,0.00022428963100079943,0.8301330733257155,0.8399330733257152
87,2,4,False,True,0.18325613827848208,0.18325613827848208,0.11120604026195732,0.0378889218647685,0.5865438617215178,0.656743861721518,0.03251027282556087,0.2586884833382061,0.3440438617215179,0.31674386172151797
88,2,4,False,True,0.15698583333474647,0.15698583333474647,0.07916415888397928,0.25834268720942677,0.7227141666652538,0.7730141666652537,0.0658516208916087,0.573590175300229,0.5509141666652535,0.5030141666652536
89,2,4,False,True,0.23338968854484504,0.23338968854484504,0.06377493236701282,0.25360329633184386,0.760110311455155,0.7666103114551549,0.020545557810791374,0.9857501151623587,0.5264103114551549,0.4766103114551549
90,2,4,False,True,0.2651271395861446,0.2651271395861446,0.05618776878883654,0.02907256328058254,0.42697286041385535,0.5348728604138554,0.14192743874902297,0.12357862251404143,0.19217286041385542,0.19487286041385546
91,2,4,False,True,0.40964492920223416,0.40964492920223416,0.12227205406005062,0.18593763895389834,0.5865550707977658,0.5903550707977656,0.08950181691648837,0.9906107216001565,0.3293550707977657,0.34035507079776567
92,2,4,False,True,0.24149943904157256,0.24149943904157256,0.37218960706505355,0.9517494519027815,0.41730056095842755,0.4885005609584275,0.09111011792508915,0.14700752685081742,0.7486005609584276,0.7585005609584274
93,2,4,False,True,0.21748584578160973,0.21748584578160973,0.0430235276426711,0.8468910048399324,0.7690141542183901,0.7725141542183901,0.4243825941984767,0.9264738884329976,0.7509141542183901,0.7625141542183901
94,2,4,False,True,0.1777598580889359,0.1777598580889359,0.6316055956500002,4.766126435721138e-07,0.33114014191106406,0.3322401419110642,0.05108294804995952,0.0024533630247953867,0.3302401419110641,0.24224014191106405
95,2,4,False,True,0.18454665554017524,0.18454665554017524,0.19547631681779037,0.9875559781061206,0.31535334445982477,0.33545334445982483,0.18414582971500432,0.018478809060178146,0.8078533444598245,0.8154533444598246
96,2,4,False,True,0.020576027571217348,0.020576027571217348,0.7220792021095737,0.22712599208213935,0.46012397242878267,0.4494239724287826,0.06708078322266385,0.0028832652417400528,0.7174239724287828,0.8294239724287826
97,2,4,False,True,0.2788899636871209,0.2788899636871209,0.04850371502578628,0.45277343378586754,0.7129100363128791,0.7211100363128792,0.4822977113708065,0.9633051260369263,0.5606100363128791,0.5511100363128791
98,2,4,False,True,0.3466814732434238,0.3466814732434238,0.2694650239220489,0.3698207027034527,0.5128185267565765,0.5333185267565763,0.5682123043967262,0.5044667173543845,0.4407185267565763,0.3833185267565763
99,2,4,False,True,0.17321027957321916,0.17321027957321916,0.270012461558947,0.8212484702192694,0.7477897204267808,0.7467897204267807,0.10780193471095911,0.6535558229709649,0.7898897204267809,0.8167897204267807
100,2,4,False,True,0.3348588272982332,0.3348588272982332,0.09257580968355864,0.0012648218354096602,0.6610411727017667,0.6651411727017669,0.27688279021392936,0.9896215599323481,0.16304117270176688,0.09514117270176684
101,2,4,False,True,0.3501579754026528,0.3501579754026528,0.0651839868522874,0.5668574160184129,0.2992420245973472,0.3098420245973472,0.13113182177439578,0.1663369156833748,0.5320420245973471,0.5098420245973472
102,2,4,False,True,0.21275807895989524,0.21275807895989524,0.1471440155760313,0.26241626595842665,0.2951419210401047,0.29724192104010483,0.04083792437324238,0.0014585319714985898,0.5474419210401047,0.4872419210401047
103,2,4,False,True,0.09646839375745436,0.09646839375745436,0.028517949110713432,0.49576584054531914,0.7823316062425454,0.8135316062425457,0.22493145546405882,0.5015316030317206,0.7753316062425454,0.7435316062425457
104,2,4,False,True,0.13359128647782192,0.13359128647782192,0.1330730493398663,0.8353314912732346,0.5444087135221781,0.656408713522178,0.11241182402775762,0.13474734396316607,0.834108713522178,0.836408713522178
105,2,4,False,True,0.4245451518085365,0.4245451518085365,0.03755287991359058,0.001284995653987786,0.09085484819146342,0.08545484819146347,0.04316114898353083,0.002344439186449034,0.07495484819146342,0.045454848191463434
106,2,4,False,True,0.08575491531081647,0.08575491531081647,0.17943900923905193,0.306698230879163,0.41424508468918364,0.40424508468918363,0.06773625282096599,0.002116729121414615,0.6778450846891834,0.6642450846891836
107,2,4,False,True,0.38952835408522,0.38952835408522,0.2605458912283293,0.2351996993031408,0.33927164591477993,0.3704716459147799,0.018206540214822466,0.2799926145628906,0.31037164591477995,0.26047164591478
108,2,4,False,True,0.13670064103336277,0.13670064103336277,0.04342803006497719,0.10814783786342456,0.5435993589666372,0.5332993589666372,0.2826230090654988,0.19482696344557293,0.5078993589666372,0.5832993589666371
109,2,4,False,True,0.21099603924963184,0.21099603924963184,0.014342662098570089,0.014935725903345118,0.555503960750368,0.5590039607503683,0.14332540485303494,0.3524572057267605,0.29830396075036814,0.3390039607503683
110,2,4,False,True,0.0594605703125049,0.0594605703125049,0.15052587756799735,0.013228320623533532,0.7017394296874954,0.6405394296874951,0.1777641463878481,0.2644465442427158,0.45853942968749517,0.44053942968749515
111,2,4,False,True,0.1485066910848683,0.1485066910848683,0.05655713660571854,0.13322461808069821,0.48859330891513153,0.6014933089151316,0.09489099699825548,0.06492301395901258,0.5205933089151316,0.5114933089151316
112,2,4,False,True,0.23596596859825747,0.23596596859825747,0.185847378225183,0.2137610046765006,0.6615340314017424,0.7040340314017426,0.27564373511217005,0.5594771810604079,0.43983403140174243,0.4040340314017425
113,2,4,False,True,0.2612721843254023,0.2612721843254023,0.15182342634785,0.007826579282865292,0.4265278156745978,0.408727815674598,0.09429013242363024,0.22406876127338776,0.2466278156745978,0.2987278156745978
114,2,4,False,True,0.3821023888972324,0.3821023888972324,0.053527222506235914,0.0011072790396058029,0.4013976111027676,0.3778976111027677,0.03556733072201156,0.3658425819314449,0.11319761110276763,0.2078976111027676
115,2,4,False,True,0.4098453198211121,0.4098453198211121,0.05517442987324402,0.9859002393101164,0.15355468017888793,0.12015468017888793,0.24897253695686525,0.01897245901410817,0.5856546801788877,0.590154680178888
116,2,4,False,True,0.17226700987267124,0.17226700987267124,0.15769240597277492,0.021144661630940517,0.7038329901273287,0.6977329901273288,0.06097627064771551,0.5668918623015141,0.3808329901273287,0.4177329901273288
117,2,4,False,True,0.03484600771833757,0.03484600771833757,0.12311680078468457,0.11831631939176254,0.47145399228166235,0.38515399228166247,0.06397681593952781,0.0001646124492698184,0.6263539922816623,0.6451539922816623
118,2,4,False,True,0.0010893254835518396,0.0010893254835518396,0.22935719753996148,0.15031394369357634,0.5943106745164483,0.558910674516448,0.6645282468848528,0.05640861772286236,0.6930106745164483,0.6789106745164485
119,2,4,False,True,0.34374032876906063,0.34374032876906063,0.026232773580768233,0.23103689832421614,0.6484596712309395,0.6562596712309395,0.13109561927700383,0.9616664793272822,0.3480596712309395,0.3662596712309395
120,2,4,False,True,0.2717939213354253,0.2717939213354253,0.06680081850515265,0.1702789249158007,0.6157060786645747,0.5982060786645748,0.025200665082502054,0.5774262798599312,0.3711060786645747,0.3482060786645748
121,2,4,False,True,0.07030405406493345,0.07030405406493345,0.10837606236370248,0.4166510834625373,0.4642959459350666,0.5696959459350666,0.35566487245481393,0.03513073219423116,0.7782959459350665,0.7696959459350665
122,2,4,False,True,0.03532957026538647,0.03532957026538647,0.23090702916818961,0.05978656386162255,0.5172704297346136,0.5746704297346135,0.20418556724999606,0.025489186319029446,0.5166704297346135,0.5046704297346135
123,2,4,False,True,0.17165961715225758,0.17165961715225758,0.19213690047194953,0.0002512737447207439,0.33314038284774244,0.28834038284774244,0.15639157978096055,0.001871842482195332,0.3222403828477425,0.1983403828477424
124,2,4,False,True,0.37863458756809293,0.37863458756809293,0.14423841136751478,0.450549916530451,0.43886541243190713,0.3813654124319071,0.1363160817134142,0.43327745967411496,0.44836541243190714,0.48136541243190706
125,2,4,False,True,0.447770900109698,0.447770900109698,0.03735027399863851,0.0026358333504317875,0.345029099890302,0.35222909989030204,0.12943319800271394,0.38231086965033173,0.059629099890301976,0.02222909989030197
126,2,4,False,True,0.4553959330025339,0.4553959330025339,0.13246092961747086,0.5146273016015459,0.415004066997466,0.444604066997466,0.043752044667797474,0.5348224093377756,0.409004066997466,0.354604066997466
127,2,4,False,True,0.27235513645723103,0.27235513645723103,0.20282120635196454,0.25116327167337876,0.7007448635427692,0.707644863542769,0.2661260291511381,0.8604023672367584,0.43304486354276905,0.41764486354276914
128,2,4,False,True,0.1834309987717373,0.1834309987717373,0.1389261067100966,0.24841363970303768,0.7690690012282629,0.7965690012282627,0.12565983762693853,0.7647142552188173,0.5156690012282629,0.4965690012282627
129,2,4,False,True,0.17042628687091205,0.17042628687091205,0.1538907679253424,0.3820646193984549,0.626173713129088,0.6295737131290879,0.17363126054071262,0.36433835709547496,0.613673713129088,0.6795737131290882
130,2,4,False,True,0.1903256531789283,0.1903256531789283,0.10682894677054282,0.5765164842881156,0.4191743468210716,0.45967434682107156,0.21903561237580496,0.17473475113206866,0.7047743468210719,0.6996743468210715
131,2,4,False,True,0.22730496561114533,0.22730496561114533,0.21997756389568676,0.2067532698180817,0.6762950343888547,0.712695034388855,0.1475729654163971,0.614619943593012,0.4253950343888548,0.45269503438885467
132,2,4,False,True,0.1804327305649891,0.1804327305649891,0.3204127866809789,0.8297966028314275,0.7032672694350107,0.6995672694350108,0.3163116203195255,0.5187685542132382,0.7850672694350107,0.8195672694350107
133,2,4,False,True,0.40417122657245813,0.40417122657245813,0.1127365216819656,0.1021225089306035,0.27852877342754184,0.3358287734275418,0.2036591865548038,0.1491024781504776,0.20152877342754183,0.22582877342754182
134,2,4,False,True,0.020579005342894363,0.020579005342894363,0.021983673270148132,0.4994462731804973,0.5582209946571055,0.6494209946571056,0.4499182141513707,0.028950516631193173,0.8337209946571058,0.8594209946571055
135,2,4,False,True,0.17613882466171854,0.17613882466171854,0.2956965505672998,0.03297726634446107,0.8160611753382815,0.8238611753382814,0.4498960897655917,0.985605780525297,0.3613611753382815,0.3738611753382814
136,2,4,False,True,0.3618354207557468,0.3618354207557468,0.23444377928811838,3.127294992535078e-05,0.6338645792442534,0.6381645792442532,0.11806782094400785,0.9926806889561409,0.14066457924425319,0.14816457924425322
