iteration,n_signaling_actions,n_final_actions,full_information,with_signals,Agent_0_Initial_NMI,Agent_0_NMI,Agent_0_avg_reward,Agent_0_final_reward,Agent_1_Initial_NMI,Agent_1_NMI,Agent_1_avg_reward,Agent_1_final_reward
3,4,8,False,False,0.5153301925692881,0.00020665086543240682,6.1051,6.08,0.5134081018175656,0.00022846467055119384,6.0096,6.08
3,4,8,False,True,0.450318821032209,0.48839829020793724,6.4538,6.72,0.2891156056852456,0.28594061960104267,6.5652,6.52
3,4,8,True,False,0.5235042712734106,0.000475041077793753,7.1748,7.4,0.21968288980009748,0.0005381565761540587,7.4991,7.51
3,4,8,True,True,0.7020075432079043,0.24835591796640596,7.2837,7.61,0.47540675937966465,0.271504603084328,6.9068,7.15
4,4,8,False,False,0.62381468537738,0.000436436810761366,6.7534,7.02,0.41905057379498023,0.000362652558233387,4.9969,4.99
4,4,8,False,True,0.4546625102685482,0.307897171576806,6.1963,6.38,0.3947837217396805,0.3823308662218009,5.7109,5.97
4,4,8,True,False,0.6784373891077216,0.00021477291416023745,6.7726,7.04,0.7023753632658727,0.0006817857236206673,7.5129,7.74
4,4,8,True,True,0.4985765891515686,0.27246448394906686,6.6988,6.71,0.44631681205531193,0.408172693026396,7.3195,7.48
5,4,8,False,False,0.5552749681654338,0.0004946682356507628,6.0501,6.12,0.563513391864675,0.0003710164257330665,4.6335,5.45
5,4,8,False,True,0.6199761842073727,0.4099003193351718,6.7089,7.21,0.758157319496703,0.4409153882902235,6.0957,6.46
5,4,8,True,False,0.24727778591253524,0.00049530321917025,6.7232,7.12,0.6524100034429414,0.0005398337590073848,6.5025,6.56
5,4,8,True,True,0.7733542178413522,0.301459411103059,7.001,7.18,0.6279764689543444,0.2984498394009878,6.7892,6.98
6,4,8,False,False,0.4495152039116917,0.00012148739496563032,5.5359,5.74,0.7475616967774569,0.0003732848496550011,6.4105,6.1
6,4,8,False,True,0.1698507384737677,0.32339137409962726,6.5539,6.58,0.8,0.5347010576019453,6.7712,7.2
6,4,8,True,False,0.6126030426046905,0.000508722172515148,6.3681,6.77,0.5172723953405788,0.0005179978379402502,6.8468,7.14
6,4,8,True,True,0.5952728627683842,0.27136001541917176,6.8681,7.26,0.543256604634214,0.3228881196583665,6.8935,7.21
7,4,8,False,False,0.36368016086638855,0.000324670051428049,5.722,5.95,0.6434343231638302,0.0006063202677631716,5.5393,5.67
7,4,8,False,True,0.23451082741240797,0.21172154100505577,6.5249,6.91,0.44010379843004327,0.5954863764134976,6.4145,6.14
7,4,8,True,False,0.6104493653642239,0.0005660322181782438,6.7357,7.3,0.5183425509707172,0.000627530401313558,6.9912,7.03
7,4,8,True,True,0.39735049660997646,0.44436139174690686,6.3922,6.99,0.3607430567007395,0.28639242094623063,6.9215,7.04
8,4,8,False,False,0.29514310693029727,0.00023465294261697378,6.2571,6.06,0.5232372843617814,0.00022835041760891947,6.9424,6.68
8,4,8,False,True,0.4462161361971663,0.36591580024367465,7.0838,7.18,0.49164631594309877,0.5169606422453196,5.9592,6.22
8,4,8,True,False,0.5110362122039798,0.000493162832336815,7.5273,7.61,0.6671226475812272,0.0004365421056665788,7.2832,7.16
8,4,8,True,True,0.7239446536722849,0.29371403524036555,6.8613,7.45,0.5949893847711069,0.33268325165667206,6.8615,7.29
9,4,8,False,False,0.32659832460831306,0.00022311431954729643,6.6752,7.02,0.4074570069708752,0.0003586887343537257,5.232,4.96
9,4,8,False,True,0.6524310827906386,0.3812125263379231,6.4466,6.45,0.6229824717528425,0.4509492807616899,6.1659,6.34
9,4,8,True,False,0.6023424629174546,0.0005822468997055166,7.0536,7.28,0.5241704204842472,0.0005505450760748112,6.3359,6.47
